Name	Length	EffectiveLength	TPM	NumReads
FBtr0334489	2902	2724.156	1.927808	35.318
FBtr0100600	3804	3626.156	2.959675	72.175
FBtr0300305	309	131.843	0.000000	0.000
FBtr0077162	567	389.642	0.000000	0.000
FBtr0072277	713	535.560	56.640001	204.000
FBtr0344898	1082	904.156	0.000000	0.000
FBtr0086817	1175	997.156	0.000000	0.000
FBtr0333271	5146	4968.156	0.536434	17.923
FBtr0072639	5149	4971.156	0.554492	18.538
FBtr0340000	824	646.499	1.521516	6.615
FBtr0087390	427	249.746	286.612190	481.385
FBtr0070472	3021	2843.156	2.959757	56.592
FBtr0331752	4499	4321.156	26.895912	781.602
FBtr0070475	3174	2996.156	6.897466	138.980
FBtr0070474	3218	3040.156	1.067623	21.828
FBtr0302185	2166	1988.156	1.428825	19.104
FBtr0070471	4805	4627.156	11.845556	368.611
FBtr0112828	2903	2725.156	7.747958	141.997
FBtr0301966	3182	3004.156	1.233559	24.922
FBtr0070468	3055	2877.156	10.080989	195.059
FBtr0070476	2745	2567.156	0.706270	12.193
FBtr0070470	3110	2932.156	1.667199	32.876
FBtr0331751	4750	4572.156	0.855990	26.320
FBtr0070469	4244	4066.156	16.777115	458.776
FBtr0070467	2929	2751.156	0.453683	8.394
FBtr0331753	5004	4826.156	1.300737	42.217
FBtr0070466	2847	2669.156	2.602973	46.724
FBtr0070473	3091	2913.156	2.067852	40.512
FBtr0076265	1575	1397.156	55.555260	521.999
FBtr0331935	1030	852.156	0.196946	1.129
FBtr0088237	816	638.500	89.164681	382.871
FBtr0081705	1363	1185.156	0.000000	0.000
FBtr0088524	1299	1121.156	74.404211	561.000
FBtr0074540	843	665.484	23.454061	104.968
FBtr0074494	1357	1179.156	0.378313	3.000
FBtr0085714	3349	3171.156	130.888287	2791.371
FBtr0085713	3440	3262.156	1157.585888	25395.522
FBtr0076256	334	156.830	1.896272	2.000
FBtr0339552	1718	1540.156	11.723457	121.428
FBtr0078950	1533	1355.156	30.566698	278.572
FBtr0070990	1321	1143.156	1.189676	9.146
FBtr0100409	805	627.511	0.748504	3.159
FBtr0343330	706	528.561	97.533388	346.695
FBtr0304902	1617	1439.156	0.171580	1.661
FBtr0304901	2286	2108.156	0.023937	0.339
FBtr0078872	1228	1050.156	0.000000	0.000
FBtr0077839	2112	1934.156	8.346772	108.570
FBtr0077837	2331	2153.156	2.779180	40.243
FBtr0077838	2235	2057.156	9.299395	128.653
FBtr0077836	2325	2147.156	16.588371	239.534
FBtr0075133	4018	3840.156	0.457948	11.827
FBtr0332862	2190	2012.156	7.181018	97.173
FBtr0087988	1754	1576.156	162.628418	1723.832
FBtr0087987	1948	1770.156	349.374195	4159.122
FBtr0074688	1633	1455.156	49.968929	489.000
FBtr0086864	3503	3325.156	13.057849	292.000
FBtr0083361	1283	1105.156	0.000000	0.000
FBtr0392904	4164	3986.156	6.251504	167.586
FBtr0084588	2385	2207.156	67.847440	1007.084
FBtr0303161	2639	2461.156	39.786045	658.520
FBtr0079257	1918	1740.156	19.055372	223.000
FBtr0307341	906	728.456	0.046303	0.227
FBtr0084989	527	349.664	0.037425	0.088
FBtr0306309	750	572.545	0.779135	3.000
FBtr0344570	539	361.656	0.000000	0.000
FBtr0078090	1219	1041.156	37.132845	260.000
FBtr0087439	546	368.654	20.974187	52.000
FBtr0070960	2096	1918.156	0.200120	2.582
FBtr0302357	2296	2118.156	0.159846	2.277
FBtr0302356	2428	2250.156	0.141517	2.142
FBtr0340571	3830	3652.156	0.040710	1.000
FBtr0340572	3825	3647.156	0.040775	1.000
FBtr0080267	3305	3127.156	0.000000	0.000
FBtr0077141	787	609.525	0.000000	0.000
FBtr0306593	981	803.398	0.000000	0.000
FBtr0081719	1938	1760.156	66.991975	793.000
FBtr0071549	1655	1477.156	32.011166	318.000
FBtr0308832	1068	890.156	9.328019	55.841
FBtr0308833	2043	1865.156	31.004014	388.895
FBtr0074921	2263	2085.156	8.148374	114.264
FBtr0073011	1996	1818.156	0.163568	2.000
FBtr0112378	450	272.725	0.000000	0.000
FBtr0342602	1596	1418.156	0.266472	2.541
FBtr0080326	1217	1039.156	84.920073	593.459
FBtr0085405	675	497.571	188.870083	632.000
FBtr0339295	331	153.833	0.000000	0.000
FBtr0300316	205	33.780	0.000000	0.000
FBtr0300904	2130	1952.156	0.000000	0.000
FBtr0081633	2196	2018.156	0.000000	0.000
FBtr0300905	2052	1874.156	0.000000	0.000
FBtr0335279	1234	1056.156	0.666401	4.733
FBtr0335281	1199	1021.156	0.208406	1.431
FBtr0290216	733	555.549	0.013648	0.051
FBtr0335280	740	562.547	0.013681	0.052
FBtr0077120	1711	1533.156	20.094481	207.187
FBtr0081676	887	709.457	0.000000	0.000
FBtr0076639	2093	1915.156	0.155284	2.000
FBtr0079280	1148	970.156	0.000000	0.000
FBtr0304827	5797	5619.156	0.075674	2.860
FBtr0433494	6405	6227.156	0.103851	4.349
FBtr0333832	6581	6403.156	0.084921	3.657
FBtr0433497	5654	5476.156	0.094406	3.477
FBtr0333833	6118	5940.156	0.095080	3.798
FBtr0433496	5848	5670.156	0.068176	2.600
FBtr0304826	8410	8232.156	0.067979	3.763
FBtr0433495	8302	8124.156	0.069272	3.785
FBtr0433493	8251	8073.156	0.074548	4.047
FBtr0300808	2019	1841.156	0.000000	0.000
FBtr0300809	4061	3883.156	0.071982	1.880
FBtr0301700	4064	3886.156	0.071903	1.879
FBtr0072287	5108	4930.156	29.376437	974.000
FBtr0343633	2816	2638.156	27.292669	484.223
FBtr0074281	2640	2462.156	48.484032	802.811
FBtr0343632	2730	2552.156	2.500534	42.918
FBtr0074279	3898	3720.156	43.916203	1098.715
FBtr0074280	3895	3717.156	3.933524	98.331
FBtr0072238	1035	857.156	0.000000	0.000
FBtr0308073	1317	1139.156	1.310049	10.036
FBtr0082360	764	586.538	81.872371	322.948
FBtr0082361	1024	846.156	1.057191	6.016
FBtr0079938	1428	1250.156	2.735674	23.000
FBtr0077227	1279	1101.156	165.704182	1227.105
FBtr0091702	1278	1100.156	7.419618	54.895
FBtr0074882	2425	2247.156	15.849221	239.519
FBtr0332153	3588	3410.156	3.014213	69.127
FBtr0310476	2042	1864.156	7.274569	91.199
FBtr0100666	2416	2238.156	8.194349	123.340
FBtr0332726	2033	1855.156	4.634058	57.815
FBtr0080287	1089	911.156	16.555600	101.446
FBtr0309307	5887	5709.156	0.118490	4.549
FBtr0300898	5037	4859.156	0.074993	2.451
FBtr0080024	1050	872.156	7.194331	42.197
FBtr0077389	2263	2085.156	98.624405	1383.000
FBtr0290204	1958	1780.156	0.000000	0.000
FBtr0086689	848	670.480	22.523977	101.562
FBtr0306636	1574	1396.156	7.649531	71.824
FBtr0086687	1472	1294.156	34.146721	297.190
FBtr0086690	2195	2017.156	0.692410	9.393
FBtr0086686	1532	1354.156	1.138440	10.368
FBtr0340359	2225	2047.156	1.147626	15.800
FBtr0301148	981	803.398	70.061852	378.540
FBtr0086684	908	730.456	0.461811	2.269
FBtr0306637	2237	2059.156	1.079045	14.943
FBtr0301149	1514	1336.156	1.459292	13.113
FBtr0086600	1106	928.156	5.645368	35.238
FBtr0331978	1118	940.156	18.150912	114.762
FBtr0078769	621	443.613	4537.858880	13538.000
FBtr0070712	1878	1700.156	0.874605	10.000
FBtr0343263	1108	930.156	0.041986	0.263
FBtr0343264	928	750.446	0.048357	0.244
FBtr0072024	920	742.455	0.048661	0.243
FBtr0113111	979	801.399	0.046449	0.250
FBtr0333452	4664	4486.156	0.234662	7.080
FBtr0333450	3996	3818.156	0.143407	3.682
FBtr0333451	4043	3865.156	0.140033	3.640
FBtr0300831	4092	3914.156	0.136686	3.598
FBtr0076303	1640	1462.156	2.406289	23.661
FBtr0076302	1655	1477.156	1.634024	16.232
FBtr0076301	2049	1871.156	50.708840	638.106
FBtr0077098	1123	945.156	87.757824	557.813
FBtr0070552	1047	869.156	0.000000	0.000
FBtr0075818	1346	1168.156	27.367701	215.000
FBtr0088789	1908	1730.156	4.898807	57.000
FBtr0304960	503	325.681	0.000000	0.000
FBtr0075249	843	665.484	0.000000	0.000
FBtr0084104	1804	1626.156	220.828782	2415.000
FBtr0336911	2177	1999.156	8.355544	112.336
FBtr0088974	1597	1419.156	24.989653	238.501
FBtr0100360	4963	4785.156	0.497079	15.996
FBtr0110880	2920	2742.156	0.081069	1.495
FBtr0334105	2225	2047.156	0.169738	2.337
FBtr0301185	2946	2768.156	0.079971	1.489
FBtr0110881	4262	4084.156	2.901111	79.683
FBtr0336928	1138	960.156	0.000000	0.000
FBtr0072107	995	817.386	0.000000	0.000
FBtr0085786	2956	2778.156	13.682968	255.644
FBtr0085785	3082	2904.156	1.176485	22.978
FBtr0334549	2894	2716.156	1.574066	28.753
FBtr0334550	3020	2842.156	0.660541	12.625
FBtr0340191	4545	4367.156	9.495001	278.864
FBtr0073848	4477	4299.156	58.111485	1680.136
FBtr0078387	3371	3193.156	9.754885	209.479
FBtr0087487	2027	1849.156	16.725940	208.000
FBtr0083735	2688	2510.156	0.041570	0.702
FBtr0332539	2448	2270.156	0.046540	0.711
FBtr0077790	977	799.400	0.000000	0.000
FBtr0331440	941	763.444	0.000000	0.000
FBtr0331439	971	793.411	0.000000	0.000
FBtr0082634	1746	1568.156	19.059326	201.000
FBtr0079612	1320	1142.156	7.030222	54.000
FBtr0087980	1799	1621.156	0.025114	0.274
FBtr0087979	1558	1380.156	0.028736	0.267
FBtr0072044	1063	885.156	0.000000	0.000
FBtr0343206	1072	894.156	0.000000	0.000
FBtr0072043	1160	982.156	0.000000	0.000
FBtr0075225	1132	954.156	0.155841	1.000
FBtr0112489	446	268.729	9.340427	16.880
FBtr0339263	740	562.547	0.031637	0.120
FBtr0301018	2276	2098.156	1.771752	25.000
FBtr0302526	640	462.592	4.178746	13.000
FBtr0100009	3280	3102.156	4.937128	103.000
FBtr0089901	2338	2160.156	1.131372	16.436
FBtr0089902	1803	1625.156	0.508303	5.555
FBtr0300562	2617	2439.156	5.636683	92.462
FBtr0089900	2125	1947.156	0.401295	5.255
FBtr0089904	2355	2177.156	0.631678	9.249
FBtr0301521	2467	2289.156	0.932888	14.362
FBtr0089905	2568	2390.156	2.406467	38.682
FBtr0345390	5214	5036.156	0.900284	30.491
FBtr0331425	3556	3378.156	1.909304	43.376
FBtr0332155	4408	4230.156	1.866881	53.109
FBtr0075014	3541	3363.156	1.769535	40.023
FBtr0078874	603	425.624	0.000000	0.000
FBtr0083452	2975	2797.156	15.127213	284.561
FBtr0302317	2262	2084.156	21.577884	302.439
FBtr0333248	2543	2365.156	0.062347	0.992
FBtr0114524	2411	2233.156	0.067139	1.008
FBtr0273385	6171	5993.156	1.923114	77.510
FBtr0339307	6637	6459.156	1.608875	69.887
FBtr0273384	6439	6261.156	4.526629	190.602
FBtr0082117	3807	3629.156	6.135394	149.743
FBtr0082116	6303	6125.156	2.443702	100.662
FBtr0082118	4671	4493.156	4.424341	133.690
FBtr0085011	1569	1391.156	0.000000	0.000
FBtr0081174	4145	3967.156	0.306450	8.176
FBtr0081175	3934	3756.156	0.360157	9.098
FBtr0303241	4041	3863.156	0.699230	18.166
FBtr0081176	3893	3715.156	0.375065	9.371
FBtr0305129	2997	2819.156	8.453522	160.271
FBtr0339156	2994	2816.156	3.222481	61.030
FBtr0339157	2988	2810.156	2.060027	38.932
FBtr0071784	2049	1871.156	1.368833	17.225
FBtr0071785	1989	1811.156	67.057495	816.775
FBtr0089148	3050	2872.156	2.409227	46.536
FBtr0089147	2773	2595.156	2.199856	38.393
FBtr0089150	2762	2584.156	4.116673	71.543
FBtr0089146	2709	2531.156	5.168839	87.986
FBtr0308247	2614	2436.156	32.265592	528.620
FBtr0089149	2840	2662.156	3.291159	58.923
FBtr0302559	2531	2353.156	0.000000	0.000
FBtr0346506	2597	2419.156	0.000000	0.000
FBtr0302190	3048	2870.156	3.545028	68.427
FBtr0086145	3054	2876.156	7.629511	147.573
FBtr0306281	375	197.807	0.000000	0.000
FBtr0306280	392	214.794	0.000000	0.000
FBtr0306258	4812	4634.156	5.387422	167.900
FBtr0073119	3828	3650.156	56.534913	1387.801
FBtr0073120	4106	3928.156	47.673781	1259.411
FBtr0073118	4763	4585.156	63.071620	1944.855
FBtr0337055	3442	3264.156	17.240065	378.450
FBtr0333895	3491	3313.156	65.957331	1469.617
FBtr0337056	4046	3868.156	16.220826	421.965
FBtr0077442	1411	1233.156	6.511431	54.000
FBtr0076018	1266	1088.156	2.816927	20.614
FBtr0076017	963	785.418	8.971160	47.386
FBtr0339781	3357	3179.156	0.476006	10.177
FBtr0070778	3093	2915.156	0.777294	15.239
FBtr0344824	2804	2626.156	2.750907	48.584
FBtr0345292	830	652.493	271.993735	1193.531
FBtr0070983	837	659.490	22.884654	101.497
FBtr0070982	1100	922.156	1.820333	11.289
FBtr0070981	941	763.444	93.327040	479.164
FBtr0070980	854	676.474	4965.431054	22589.520
FBtr0307300	2919	2741.156	12.914887	238.080
FBtr0113024	3030	2852.156	1.152415	22.105
FBtr0332600	2913	2735.156	0.587962	10.815
FBtr0083414	2815	2637.156	18.869810	334.659
FBtr0337043	3789	3611.156	0.466987	11.341
FBtr0077516	1338	1160.156	0.000000	0.000
FBtr0112524	1274	1096.156	2.171007	16.004
FBtr0089233	3691	3513.156	4.768188	112.655
FBtr0334626	3376	3198.156	1.970226	42.376
FBtr0310651	3526	3348.156	10.038099	226.025
FBtr0089229	3501	3323.156	15.390002	343.945
FBtr0082920	981	803.398	0.000000	0.000
FBtr0077386	1734	1556.156	21.595141	226.000
FBtr0071106	2301	2123.156	0.000000	0.000
FBtr0070937	2201	2023.156	90.349331	1229.288
FBtr0070938	2487	2309.156	91.292606	1417.712
FBtr0070397	1267	1089.156	1.365245	10.000
FBtr0074346	819	641.500	0.000000	0.000
FBtr0071471	1606	1428.156	0.000000	0.000
FBtr0330316	1609	1431.156	0.000000	0.000
FBtr0074918	1253	1075.156	15.489851	112.000
FBtr0072124	2163	1985.156	22.021833	294.000
FBtr0071683	1189	1011.156	72.792682	495.000
FBtr0077403	1061	883.156	0.346673	2.059
FBtr0113021	1089	911.156	0.301780	1.849
FBtr0077402	1231	1053.156	0.191182	1.354
FBtr0077401	1011	833.156	0.488614	2.738
FBtr0300280	1584	1406.156	0.105747	1.000
FBtr0346378	3461	3283.156	0.704603	15.557
FBtr0074809	2896	2718.156	23.542586	430.356
FBtr0335137	3353	3175.156	0.893857	19.087
FBtr0346141	373	195.808	2.780109	3.661
FBtr0085611	272	94.870	36.581064	23.339
FBtr0074029	585	407.632	0.000000	0.000
FBtr0075388	1505	1327.156	0.092562	0.826
FBtr0343534	2295	2117.156	0.152679	2.174
FBtr0086001	1762	1584.156	0.187730	2.000
FBtr0321315	1239	1061.156	0.000000	0.000
FBtr0333037	2846	2668.156	2.384430	42.785
FBtr0075724	2737	2559.156	3.752752	64.587
FBtr0075723	2084	1906.156	1.297091	16.628
FBtr0342770	3744	3566.156	12.164900	291.748
FBtr0070420	3766	3588.156	87.997989	2123.456
FBtr0342771	3838	3660.156	4.704293	115.796
FBtr0333323	2883	2705.156	1.211458	22.039
FBtr0333322	2930	2752.156	1.023309	18.940
FBtr0074137	2347	2169.156	5.210399	76.008
FBtr0074135	2386	2208.156	50.572927	751.012
FBtr0308136	1697	1519.156	0.061237	0.626
FBtr0080237	698	520.564	0.000000	0.000
FBtr0300638	3446	3268.156	0.071847	1.579
FBtr0073729	466	288.709	71.082751	138.014
FBtr0084836	743	565.546	21.822817	83.000
FBtr0082430	1248	1070.156	1.892244	13.618
FBtr0335211	1142	964.156	17.177784	111.382
FBtr0076857	1307	1129.156	0.263376	2.000
FBtr0300424	902	724.456	1.231516	6.000
FBtr0083860	1793	1615.156	5.439803	59.088
FBtr0302327	1744	1566.156	126.569712	1333.104
FBtr0083861	1877	1699.156	13.722597	156.808
FBtr0083086	1479	1301.156	15.381136	134.591
FBtr0334589	2552	2374.156	3.378379	53.941
FBtr0091874	595	417.627	2.621704	7.363
FBtr0073935	992	814.390	0.000000	0.000
FBtr0073300	818	640.500	0.000000	0.000
FBtr0073299	2460	2282.156	0.000000	0.000
FBtr0088841	1522	1344.156	2.318401	20.957
FBtr0088842	1468	1290.156	55.277047	479.608
FBtr0345599	2094	1916.156	0.136838	1.763
FBtr0070422	1749	1571.156	0.211680	2.237
FBtr0342772	681	503.569	0.000000	0.000
FBtr0070421	1547	1369.156	0.108604	1.000
FBtr0333023	2495	2317.156	0.058832	0.917
FBtr0075579	1678	1500.156	0.107369	1.083
FBtr0072248	2815	2637.156	0.018781	0.333
FBtr0345620	2931	2753.156	0.018037	0.334
FBtr0072247	2800	2622.156	0.018882	0.333
FBtr0072253	1306	1128.156	0.380971	2.890
FBtr0343432	1090	912.156	28.878742	177.152
FBtr0073127	1478	1300.156	0.114169	0.998
FBtr0073128	1471	1293.156	0.115188	1.002
FBtr0079458	1541	1363.156	0.005807	0.053
FBtr0079460	1595	1417.156	1.114087	10.618
FBtr0079462	1526	1348.156	0.005845	0.053
FBtr0079461	1505	1327.156	0.005900	0.053
FBtr0079459	1585	1407.156	0.340609	3.223
FBtr0081997	1156	978.156	46.185117	303.815
FBtr0081996	1257	1079.156	4.166338	30.237
FBtr0336761	1233	1055.156	12.253011	86.948
FBtr0336637	3026	2848.156	0.057525	1.102
FBtr0300693	1964	1786.156	0.049956	0.600
FBtr0336636	3290	3112.156	0.090714	1.899
FBtr0071797	3770	3592.156	0.073435	1.774
FBtr0336638	1523	1345.156	0.069139	0.625
FBtr0087382	5033	4855.156	25.621157	836.568
FBtr0339998	5235	5057.156	3.504196	119.177
FBtr0301478	2790	2612.156	30.065058	528.154
FBtr0089521	2653	2475.156	6.610689	110.039
FBtr0306351	2221	2043.156	1.133111	15.569
FBtr0306350	2503	2325.156	2.304648	36.038
FBtr0301477	4782	4604.156	1.621258	50.200
FBtr0300224	1562	1384.156	0.023307	0.217
FBtr0114515	1508	1330.156	0.024026	0.215
FBtr0087406	329	151.834	0.000000	0.000
FBtr0072888	2130	1952.156	0.000000	0.000
FBtr0085859	1170	992.156	0.599488	4.000
FBtr0334894	6412	6234.156	48.551489	2035.539
FBtr0084460	6624	6446.156	7.605210	329.694
FBtr0304567	3987	3809.156	13.887938	355.767
FBtr0070907	2510	2332.156	152.900323	2398.089
FBtr0070906	2636	2458.156	0.841517	13.911
FBtr0305911	1961	1783.156	7.346898	88.103
FBtr0289953	2161	1983.156	7.954366	106.087
FBtr0305910	2015	1837.156	4.517152	55.810
FBtr0088312	1656	1478.156	0.372940	3.707
FBtr0088313	2297	2119.156	0.454507	6.477
FBtr0088311	2351	2173.156	0.406385	5.939
FBtr0304592	2591	2413.156	0.485315	7.876
FBtr0088882	1935	1757.156	80.561470	952.000
FBtr0079894	2382	2204.156	22.816132	338.208
FBtr0331635	2356	2178.156	6.228898	91.243
FBtr0345615	2623	2445.156	6.341477	104.279
FBtr0071338	3399	3221.156	225.919130	4894.000
FBtr0334508	4486	4308.156	0.020733	0.601
FBtr0085746	3506	3328.156	0.027102	0.607
FBtr0085085	1541	1363.156	40.781934	373.863
FBtr0085084	2075	1897.156	0.637756	8.137
FBtr0079304	905	727.456	0.000567	0.003
FBtr0079732	925	747.446	0.000000	0.000
FBtr0071108	3145	2967.156	3.258507	65.022
FBtr0340139	3231	3053.156	1.856915	38.128
FBtr0071107	3426	3248.156	48.031308	1049.205
FBtr0340138	4238	4060.156	2.731998	74.597
FBtr0309839	4403	4225.156	1.720639	48.891
FBtr0309836	4378	4200.156	1.875995	52.990
FBtr0309837	3952	3774.156	8.193196	207.956
FBtr0073144	4107	3929.156	168.605300	4455.225
FBtr0309838	4006	3828.156	4.697519	120.936
FBtr0075152	2917	2739.156	29.244950	538.725
FBtr0300092	607	429.622	0.024905	0.072
FBtr0073892	1096	918.156	0.000000	0.000
FBtr0343143	1534	1356.156	0.000000	0.000
FBtr0332630	1663	1485.156	5.099633	50.934
FBtr0332631	1364	1186.156	48.406770	386.142
FBtr0332632	5997	5819.156	16.750447	655.519
FBtr0301268	1587	1409.156	0.633130	6.000
FBtr0085909	2020	1842.156	0.403594	5.000
FBtr0080763	2304	2126.156	20.841161	298.000
FBtr0086733	1297	1119.156	28.698806	216.000
FBtr0087262	852	674.476	142.198206	645.000
FBtr0303232	702	524.563	1.417337	5.000
FBtr0344155	6716	6538.156	8.233931	362.044
FBtr0070316	6065	5887.156	32.342302	1280.488
FBtr0344279	6745	6567.156	0.067927	3.000
FBtr0076133	3030	2852.156	0.000000	0.000
FBtr0082259	2901	2723.156	46.391696	849.595
FBtr0079708	1718	1540.156	36.426221	377.292
FBtr0330181	847	669.481	0.116614	0.525
FBtr0074894	650	472.586	103.038169	327.475
FBtr0082726	2913	2735.156	3.192323	58.720
FBtr0331429	2603	2425.156	1.815474	29.609
FBtr0331428	2948	2770.156	6.037995	112.485
FBtr0082727	2606	2428.156	3.011064	49.170
FBtr0301219	3098	2920.156	4.583653	90.015
FBtr0088166	1239	1061.156	0.000000	0.000
FBtr0310646	1830	1652.156	1.976112	21.956
FBtr0073730	1370	1192.156	185.602262	1488.044
FBtr0079724	633	455.600	11.397813	34.922
FBtr0346454	899	721.456	1.761333	8.546
FBtr0100541	611	433.621	6301.642424	18376.532
FBtr0343865	1567	1389.156	0.000000	0.000
FBtr0079324	1294	1116.156	0.000000	0.000
FBtr0079598	1156	978.156	51.904907	341.441
FBtr0081220	1093	915.156	1.347339	8.292
FBtr0300823	1159	981.156	2.066183	13.633
FBtr0081221	1054	876.156	28.074959	165.425
FBtr0310645	979	801.399	12.519996	67.476
FBtr0081219	1084	906.156	1.669406	10.173
FBtr0075314	465	287.710	65.120287	126.000
FBtr0070136	2103	1925.156	12.961316	167.809
FBtr0070137	2193	2015.156	1.293000	17.523
FBtr0070135	2124	1946.156	4.036264	52.827
FBtr0076688	2391	2213.156	26.497317	394.378
FBtr0346546	2609	2431.156	1.797893	29.395
FBtr0302935	3103	2925.156	10.702728	210.544
FBtr0082329	3115	2937.156	8.882643	175.456
FBtr0344017	5279	5101.156	0.701325	24.060
FBtr0091678	6366	6188.156	8.198271	341.179
FBtr0344016	5395	5217.156	1.251763	43.919
FBtr0342985	4422	4244.156	8.145098	232.481
FBtr0071815	4360	4182.156	22.330555	628.057
FBtr0071816	4190	4012.156	5.374569	145.018
FBtr0071813	4216	4038.156	295.132332	8014.918
FBtr0342986	4124	3946.156	22.435516	595.401
FBtr0071814	4255	4077.156	7.772122	213.106
FBtr0083049	682	504.569	62.476400	212.000
FBtr0079593	751	573.544	2.471162	9.532
FBtr0332415	1011	833.156	6.600072	36.981
FBtr0345640	3934	3756.156	3.894533	98.378
FBtr0077562	3784	3606.156	62.948849	1526.622
FBtr0085387	5031	4853.156	7.624371	248.844
FBtr0085386	4880	4702.156	11.673835	369.156
FBtr0085614	355	177.819	9.427765	11.274
FBtr0303924	5093	4915.156	0.142625	4.714
FBtr0303923	5120	4942.156	0.098853	3.286
FBtr0300811	4420	4242.156	18.192677	519.018
FBtr0340626	2866	2688.156	0.055520	1.004
FBtr0340627	2995	2817.156	0.052410	0.993
FBtr0340628	2870	2692.156	0.055418	1.003
FBtr0087784	1976	1798.156	186.749700	2258.325
FBtr0332882	2246	2068.156	0.749841	10.429
FBtr0339391	1899	1721.156	22.656267	262.245
FBtr0084095	7188	7010.156	1.140793	53.782
FBtr0343807	7002	6824.156	0.526026	24.141
FBtr0343805	4551	4373.156	9.894805	291.006
FBtr0343806	4719	4541.156	15.654077	478.072
FBtr0086801	711	533.560	2.063404	7.404
FBtr0344145	6340	6162.156	0.003255	0.135
FBtr0100454	3868	3690.156	0.040295	1.000
FBtr0082255	6557	6379.156	0.033197	1.424
FBtr0082256	4226	4048.156	0.057883	1.576
FBtr0100455	2462	2284.156	0.000000	0.000
FBtr0088783	1907	1729.156	49.360377	574.000
FBtr0301333	1977	1799.156	0.041323	0.500
FBtr0332689	1974	1796.156	0.041394	0.500
FBtr0086107	5316	5138.156	53.740962	1857.000
FBtr0072159	694	516.566	1.439280	5.000
FBtr0076218	2574	2396.156	5.178682	83.451
FBtr0076219	2478	2300.156	41.603019	643.549
FBtr0113346	1241	1063.156	0.000000	0.000
FBtr0100083	570	392.639	0.000000	0.000
FBtr0079765	644	466.591	0.000000	0.000
FBtr0071734	1182	1004.156	0.000000	0.000
FBtr0071191	1056	878.156	11.731872	69.285
FBtr0345988	1286	1108.156	1.571981	11.715
FBtr0071902	1064	886.156	5.100178	30.394
