Name	Length	EffectiveLength	TPM	NumReads
FBtr0072277	713	539.702	57.835732	240.000
FBtr0344898	1082	908.435	0.000000	0.000
FBtr0086817	1175	1001.435	0.000000	0.000
FBtr0333271	5146	4972.435	0.743434	28.423
FBtr0072639	5149	4975.435	0.931647	35.640
FBtr0340000	824	650.661	1.987803	9.945
FBtr0087390	427	253.856	99.933263	195.055
FBtr0070472	3021	2847.435	2.881488	63.086
FBtr0331752	4499	4325.435	16.741539	556.783
FBtr0070475	3174	3000.435	6.802957	156.943
FBtr0070474	3218	3044.435	1.635624	38.287
FBtr0302185	2166	1992.435	1.431787	21.934
FBtr0070471	4805	4631.435	10.442505	371.861
FBtr0112828	2903	2729.435	4.814851	101.045
FBtr0301966	3182	3008.435	1.376184	31.833
FBtr0070468	3055	2881.435	7.684442	170.248
FBtr0070476	2745	2571.435	0.522028	10.321
FBtr0070470	3110	2936.435	1.833411	41.394
FBtr0331751	4750	4576.435	1.207585	42.492
FBtr0070469	4244	4070.435	12.013591	375.988
FBtr0070467	2929	2755.435	0.599118	12.693
FBtr0331753	5004	4830.435	0.639891	23.766
FBtr0070466	2847	2673.435	2.482748	51.034
FBtr0070473	3091	2917.435	2.613970	58.636
FBtr0076265	1575	1401.435	47.793864	514.998
FBtr0331935	1030	856.435	0.174337	1.148
FBtr0088237	816	642.664	97.919245	483.852
FBtr0081705	1363	1189.435	0.000000	0.000
FBtr0088524	1299	1125.435	87.018970	753.000
FBtr0074540	843	669.643	26.802482	138.000
FBtr0074494	1357	1183.435	0.659396	6.000
FBtr0085714	3349	3175.435	103.561056	2528.485
FBtr0085713	3440	3266.435	866.908874	21772.492
FBtr0076256	334	160.935	1.616289	2.000
FBtr0339552	1718	1544.435	12.333973	146.465
FBtr0078950	1533	1359.435	28.369859	296.535
FBtr0070990	1321	1147.435	1.329555	11.730
FBtr0100409	805	631.666	1.537717	7.468
FBtr0343330	706	532.704	107.142072	438.840
FBtr0304902	1617	1443.435	0.000000	0.000
FBtr0304901	2286	2112.435	0.061568	1.000
FBtr0078872	1228	1054.435	0.000000	0.000
FBtr0077839	2112	1938.435	13.676723	203.842
FBtr0077837	2331	2157.435	3.194940	52.998
FBtr0077838	2235	2061.435	3.693646	58.544
FBtr0077836	2325	2151.435	18.656428	308.615
FBtr0075133	4018	3844.435	0.588491	17.395
FBtr0332862	2190	2016.435	2.102978	32.605
FBtr0087988	1754	1580.435	164.742933	2001.908
FBtr0087987	1948	1774.435	473.996649	6466.898
FBtr0074688	1633	1459.435	52.310962	587.000
FBtr0086864	3503	3329.435	13.320581	341.000
FBtr0083361	1283	1109.435	0.000000	0.000
FBtr0392904	4164	3990.435	10.296743	315.923
FBtr0084588	2385	2211.435	78.463093	1334.136
FBtr0303161	2639	2465.435	17.345535	328.808
FBtr0079257	1918	1744.435	15.209493	204.000
FBtr0307341	906	732.620	0.058537	0.330
FBtr0084989	527	353.788	0.435981	1.186
FBtr0306309	750	576.689	0.032155	0.143
FBtr0344570	539	365.782	2.438247	6.857
FBtr0078090	1219	1045.435	32.843261	264.000
FBtr0087439	546	372.781	21.979918	63.000
FBtr0070960	2096	1922.435	0.069638	1.029
FBtr0302357	2296	2122.435	0.060926	0.994
FBtr0302356	2428	2254.435	0.056329	0.976
FBtr0340571	3830	3656.435	0.017785	0.500
FBtr0340572	3825	3651.435	0.017809	0.500
FBtr0080267	3305	3131.435	0.000000	0.000
FBtr0077141	787	613.677	0.000000	0.000
FBtr0306593	981	807.573	0.000000	0.000
FBtr0081719	1938	1764.435	80.050402	1086.000
FBtr0071549	1655	1481.435	33.361100	380.000
FBtr0308832	1068	894.435	8.111847	55.787
FBtr0308833	2043	1869.435	26.720883	384.080
FBtr0074921	2263	2089.435	8.847214	142.133
FBtr0073011	1996	1822.435	0.071365	1.000
FBtr0112378	450	276.839	0.000000	0.000
FBtr0342602	1596	1422.435	0.234530	2.565
FBtr0080326	1217	1043.435	92.556545	742.563
FBtr0085405	675	501.713	181.460500	700.000
FBtr0339295	331	157.937	0.000000	0.000
FBtr0300316	205	34.224	0.000000	0.000
FBtr0300904	2130	1956.435	0.033253	0.500
FBtr0081633	2196	2022.435	0.032140	0.500
FBtr0300905	2052	1878.435	0.000000	0.000
FBtr0335279	1234	1060.435	0.302863	2.469
FBtr0335281	1199	1025.435	0.355703	2.805
FBtr0290216	733	559.696	0.013661	0.059
FBtr0335280	740	566.693	0.013689	0.060
FBtr0077120	1711	1537.435	18.681002	220.830
FBtr0081676	887	713.625	0.000000	0.000
FBtr0076639	2093	1919.435	0.271035	4.000
FBtr0079280	1148	974.435	0.000000	0.000
FBtr0304827	5797	5623.435	0.080102	3.463
FBtr0433494	6405	6231.435	0.179818	8.616
FBtr0333832	6581	6407.435	0.106239	5.234
FBtr0433497	5654	5480.435	0.155379	6.547
FBtr0333833	6118	5944.435	0.067767	3.097
FBtr0433496	5848	5674.435	0.078971	3.445
FBtr0304826	8410	8236.435	0.080917	5.124
FBtr0433495	8302	8128.435	0.078003	4.875
FBtr0433493	8251	8077.435	0.078781	4.893
FBtr0300808	2019	1845.435	0.000000	0.000
FBtr0300809	4061	3887.435	0.000000	0.000
FBtr0301700	4064	3890.435	0.000000	0.000
FBtr0072287	5108	4934.435	30.363678	1152.000
FBtr0343633	2816	2642.435	5.240694	106.477
FBtr0074281	2640	2466.435	66.076916	1253.084
FBtr0343632	2730	2556.435	2.232970	43.891
FBtr0074279	3898	3724.435	36.425681	1043.107
FBtr0074280	3895	3721.435	3.207480	91.777
FBtr0072238	1035	861.435	0.000000	0.000
FBtr0308073	1317	1143.435	1.358998	11.948
FBtr0082360	764	590.682	87.427558	397.066
FBtr0082361	1024	850.435	0.150775	0.986
FBtr0079938	1428	1254.435	3.110373	30.000
FBtr0077227	1279	1105.435	169.231745	1438.387
FBtr0091702	1278	1104.435	7.255604	61.613
FBtr0074882	2425	2251.435	15.072130	260.912
FBtr0332153	3588	3414.435	2.529344	66.403
FBtr0310476	2042	1868.435	6.921831	99.440
FBtr0100666	2416	2242.435	7.698830	132.741
FBtr0332726	2033	1859.435	4.382934	62.662
FBtr0080287	1089	915.435	14.642217	103.061
FBtr0309307	5887	5713.435	0.035145	1.544
FBtr0300898	5037	4863.435	0.012197	0.456
FBtr0080024	1050	876.435	8.506319	57.322
FBtr0077389	2263	2089.435	93.991251	1510.000
FBtr0290204	1958	1784.435	0.000000	0.000
FBtr0086689	848	674.641	34.234991	177.584
FBtr0306636	1574	1400.435	12.126983	130.580
FBtr0086687	1472	1298.435	14.894768	148.701
FBtr0086690	2195	2021.435	0.703928	10.941
FBtr0086686	1532	1358.435	0.894058	9.338
FBtr0340359	2225	2051.435	0.975526	15.387
FBtr0301148	981	807.573	77.946151	483.991
FBtr0086684	908	734.618	0.371756	2.100
FBtr0306637	2237	2063.435	1.335057	21.181
FBtr0301149	1514	1340.435	0.698261	7.197
FBtr0086600	1106	932.435	3.208764	23.005
FBtr0331978	1118	944.435	21.206780	153.995
FBtr0078769	621	447.748	4253.688924	14644.000
FBtr0070712	1878	1704.435	0.915672	12.000
FBtr0343263	1108	934.435	0.000000	0.000
FBtr0343264	928	754.616	0.000000	0.000
FBtr0072024	920	746.618	0.000000	0.000
FBtr0113111	979	805.580	0.000000	0.000
FBtr0333452	4664	4490.435	0.280927	9.699
FBtr0333450	3996	3822.435	0.153040	4.498
FBtr0333451	4043	3869.435	0.149008	4.433
FBtr0300831	4092	3918.435	0.145033	4.370
FBtr0076303	1640	1466.435	1.307660	14.744
FBtr0076302	1655	1481.435	1.270657	14.473
FBtr0076301	2049	1875.435	68.709320	990.782
FBtr0077098	1123	949.435	94.269250	688.170
FBtr0070552	1047	873.435	0.297810	2.000
FBtr0075818	1346	1172.435	29.618418	267.000
FBtr0088789	1908	1734.435	5.324020	71.000
FBtr0304960	503	329.802	0.000000	0.000
FBtr0075249	843	669.643	0.194221	1.000
FBtr0084104	1804	1630.435	238.105599	2984.927
FBtr0336911	2177	2003.435	7.806284	120.249
FBtr0088974	1597	1423.435	15.985071	174.950
FBtr0100360	4963	4789.435	0.536749	19.766
FBtr0110880	2920	2746.435	0.100828	2.129
FBtr0334105	2225	2051.435	0.142909	2.254
FBtr0301185	2946	2772.435	0.099207	2.115
FBtr0110881	4262	4088.435	1.582172	49.736
FBtr0336928	1138	964.435	0.121548	0.901
FBtr0072107	995	821.558	0.173929	1.099
FBtr0085786	2956	2782.435	17.547933	375.415
FBtr0085785	3082	2908.435	0.995447	22.261
FBtr0334549	2894	2720.435	2.486957	52.020
FBtr0334550	3020	2846.435	0.699299	15.305
FBtr0340191	4545	4371.435	6.570762	220.852
FBtr0073848	4477	4303.435	61.234383	2026.148
FBtr0078387	3371	3197.435	9.470835	232.836
FBtr0087487	2027	1853.435	15.788632	225.000
FBtr0083735	2688	2514.435	0.145106	2.805
FBtr0332539	2448	2274.435	0.183071	3.202
FBtr0077790	977	803.584	0.000000	0.000
FBtr0331440	941	767.615	0.000000	0.000
FBtr0331439	971	797.590	0.000000	0.000
FBtr0082634	1746	1572.435	20.264353	245.000
FBtr0079612	1320	1146.435	7.776192	68.545
FBtr0087980	1799	1625.435	0.039852	0.498
FBtr0087979	1558	1384.435	0.047154	0.502
FBtr0072044	1063	889.435	0.000000	0.000
FBtr0343206	1072	898.435	0.000000	0.000
FBtr0072043	1160	986.435	0.000000	0.000
FBtr0075225	1132	958.435	0.000000	0.000
FBtr0112489	446	272.840	10.350637	21.714
FBtr0339263	740	566.693	0.086649	0.378
FBtr0301018	2276	2102.435	0.866054	14.000
FBtr0302526	640	466.724	3.901282	14.000
FBtr0100009	3280	3106.435	6.489463	155.000
FBtr0089901	2338	2164.435	0.558359	9.292
FBtr0089902	1803	1629.435	0.365148	4.575
FBtr0300562	2617	2443.435	4.997049	93.880
FBtr0089900	2125	1951.435	0.549351	8.243
FBtr0089904	2355	2181.435	0.701591	11.768
FBtr0301521	2467	2293.435	1.104169	19.471
FBtr0089905	2568	2394.435	0.693720	12.772
FBtr0345390	5214	5040.435	0.781738	30.296
FBtr0331425	3556	3382.435	3.861736	100.432
FBtr0332155	4408	4234.435	3.343578	108.860
FBtr0075014	3541	3367.435	1.715290	44.412
FBtr0078874	603	429.765	0.000000	0.000
FBtr0083452	2975	2801.435	10.036419	216.182
FBtr0302317	2262	2088.435	23.092923	370.818
FBtr0333248	2543	2369.435	0.054436	0.992
FBtr0114524	2411	2237.435	0.058610	1.008
FBtr0273385	6171	5997.435	0.878655	40.518
FBtr0339307	6637	6463.435	0.892222	44.340
FBtr0273384	6439	6265.435	2.680749	129.142
FBtr0082117	3807	3633.435	3.623370	101.226
FBtr0082116	6303	6129.435	1.577735	74.356
FBtr0082118	4671	4497.435	2.585840	89.418
FBtr0085011	1569	1395.435	0.372812	4.000
FBtr0081174	4145	3971.435	0.462552	14.124
FBtr0081175	3934	3760.435	0.589787	17.053
FBtr0303241	4041	3867.435	0.869007	25.841
FBtr0081176	3893	3719.435	0.639738	18.295
FBtr0305129	2997	2823.435	9.324257	202.420
FBtr0339156	2994	2820.435	3.006681	65.202
FBtr0339157	2988	2814.435	1.694860	36.676
FBtr0071784	2049	1875.435	1.056691	15.237
FBtr0071785	1989	1815.435	54.791048	764.805
FBtr0089148	3050	2876.435	1.313784	29.056
FBtr0089147	2773	2599.435	2.117910	42.330
FBtr0089150	2762	2588.435	3.716513	73.966
FBtr0089146	2709	2535.435	4.261862	83.083
FBtr0308247	2614	2440.435	17.295133	324.528
FBtr0089149	2840	2666.435	2.830819	58.037
FBtr0302559	2531	2357.435	0.000000	0.000
FBtr0346506	2597	2423.435	0.000000	0.000
FBtr0302190	3048	2874.435	4.814540	106.406
FBtr0086145	3054	2880.435	5.354788	118.594
FBtr0306281	375	201.916	0.000000	0.000
FBtr0306280	392	218.900	0.000000	0.000
FBtr0306258	4812	4638.435	3.162112	112.774
FBtr0073119	3828	3654.435	80.346717	2257.611
FBtr0073120	4106	3932.435	77.615024	2346.756
FBtr0073118	4763	4589.435	88.812906	3133.978
FBtr0337055	3442	3268.435	15.911966	399.875
FBtr0333895	3491	3317.435	76.963870	1963.134
FBtr0337056	4046	3872.435	3.152737	93.871
FBtr0077442	1411	1237.435	5.360276	51.000
FBtr0076018	1266	1092.435	3.091345	25.966
FBtr0076017	963	789.598	10.217949	62.034
FBtr0339781	3357	3183.435	0.393122	9.622
FBtr0070778	3093	2919.435	0.623180	13.989
FBtr0344824	2804	2630.435	1.848655	37.389
FBtr0345292	830	656.657	13.807342	69.712
FBtr0070983	837	663.649	24.191871	123.444
FBtr0070982	1100	926.435	1.960625	13.966
FBtr0070981	941	767.615	77.441327	457.064
FBtr0070980	854	680.638	5065.968955	26511.815
FBtr0307300	2919	2745.435	12.883750	271.966
FBtr0113024	3030	2856.435	1.094419	24.036
FBtr0332600	2913	2739.435	0.596166	12.557
FBtr0083414	2815	2641.435	17.505693	355.533
FBtr0337043	3789	3615.435	1.024049	28.467
FBtr0077516	1338	1164.435	0.000000	0.000
FBtr0112524	1274	1100.435	2.600146	22.000
FBtr0089233	3691	3517.435	3.458704	93.541
FBtr0334626	3376	3202.435	1.856578	45.715
FBtr0310651	3526	3352.435	7.052433	181.786
FBtr0089229	3501	3327.435	12.662513	323.959
FBtr0082920	981	807.573	0.000000	0.000
FBtr0077386	1734	1560.435	21.548227	258.534
FBtr0071106	2301	2127.435	0.061134	1.000
FBtr0070937	2201	2027.435	126.934385	1978.732
FBtr0070938	2487	2313.435	59.438429	1057.268
FBtr0070397	1267	1093.435	1.070506	9.000
FBtr0074346	819	645.663	0.000000	0.000
FBtr0071471	1606	1432.435	0.000000	0.000
FBtr0330316	1609	1435.435	0.000000	0.000
FBtr0074918	1253	1079.435	18.733434	155.480
FBtr0072124	2163	1989.435	23.208012	355.000
FBtr0071683	1189	1015.435	79.154522	618.000
FBtr0077403	1061	887.435	0.025318	0.173
FBtr0113021	1089	915.435	0.024890	0.175
FBtr0077402	1231	1057.435	0.182534	1.484
FBtr0077401	1011	837.435	0.026088	0.168
FBtr0300280	1584	1410.435	0.184424	2.000
FBtr0346378	3461	3287.435	0.749565	18.946
FBtr0074809	2896	2722.435	35.481811	742.718
FBtr0335137	3353	3179.435	0.640167	15.650
FBtr0346141	373	199.918	2.475229	3.805
FBtr0085611	272	98.971	14.711745	11.195
FBtr0074029	585	411.770	0.315853	1.000
FBtr0075388	1505	1331.435	0.099617	1.020
FBtr0343534	2295	2121.435	0.075558	1.232
FBtr0086001	1762	1588.435	0.491271	6.000
FBtr0321315	1239	1065.435	0.000000	0.000
FBtr0333037	2846	2672.435	1.109688	22.802
FBtr0075724	2737	2563.435	2.067009	40.740
FBtr0075723	2084	1910.435	1.392728	20.458
FBtr0342770	3744	3570.435	10.296900	282.676
FBtr0070420	3766	3592.435	70.917775	1958.866
FBtr0342771	3838	3664.435	2.855649	80.459
FBtr0333323	2883	2709.435	0.950118	19.793
FBtr0333322	2930	2756.435	0.909398	19.274
FBtr0074137	2347	2173.435	3.862166	64.541
FBtr0074135	2386	2212.435	46.757354	795.392
FBtr0308136	1697	1523.435	0.040088	0.470
FBtr0080237	698	524.708	0.000000	0.000
FBtr0300638	3446	3272.435	0.000000	0.000
FBtr0073729	466	292.830	66.608862	149.971
FBtr0084836	743	569.692	28.080489	123.000
FBtr0082430	1248	1074.435	1.740792	14.381
FBtr0335211	1142	968.435	26.136910	194.619
FBtr0076857	1307	1133.435	1.032726	9.000
FBtr0300424	902	728.622	1.249496	7.000
FBtr0083860	1793	1619.435	5.292517	65.900
FBtr0302327	1744	1570.435	136.785315	1651.658
FBtr0083861	1877	1703.435	10.722865	140.442
FBtr0083086	1479	1305.435	22.657233	227.417
FBtr0334589	2552	2378.435	2.055136	37.583
FBtr0091874	595	421.768	0.110903	0.360
FBtr0073935	992	818.560	0.000000	0.000
FBtr0073300	818	644.664	0.000000	0.000
FBtr0073299	2460	2286.435	0.000000	0.000
FBtr0088841	1522	1348.435	2.120861	21.989
FBtr0088842	1468	1294.435	61.259253	609.695
FBtr0345599	2094	1920.435	0.014253	0.210
FBtr0070422	1749	1575.435	0.016742	0.203
FBtr0342772	681	507.711	0.471472	1.840
FBtr0070421	1547	1373.435	0.357325	3.773
FBtr0333023	2495	2321.435	0.051388	0.917
FBtr0075579	1678	1504.435	0.093605	1.083
FBtr0072248	2815	2641.435	0.016400	0.333
FBtr0345620	2931	2757.435	0.015751	0.334
FBtr0072247	2800	2626.435	0.016488	0.333
FBtr0072253	1306	1132.435	0.473981	4.127
FBtr0343432	1090	916.435	34.507088	243.148
FBtr0073127	1478	1304.435	0.149059	1.495
FBtr0073128	1471	1297.435	0.150865	1.505
FBtr0079458	1541	1367.435	0.000000	0.000
FBtr0079460	1595	1421.435	0.914982	10.000
FBtr0079462	1526	1352.435	0.000000	0.000
FBtr0079461	1505	1331.435	0.097683	1.000
FBtr0079459	1585	1411.435	0.829318	9.000
FBtr0081997	1156	982.435	25.690340	194.059
FBtr0081996	1257	1083.435	1.227969	10.229
FBtr0336761	1233	1059.435	13.959469	113.711
FBtr0336637	3026	2852.435	0.025225	0.553
FBtr0300693	1964	1790.435	0.012975	0.179
FBtr0336636	3290	3116.435	0.023024	0.552
FBtr0071797	3770	3596.435	0.019876	0.550
FBtr0336638	1523	1349.435	0.016080	0.167
FBtr0087382	5033	4859.435	34.067167	1272.865
FBtr0339998	5235	5061.435	2.597063	101.069
FBtr0301478	2790	2616.435	20.867346	419.796
FBtr0089521	2653	2479.435	8.988670	171.360
FBtr0306351	2221	2047.435	1.796935	28.288
FBtr0306350	2503	2329.435	2.675635	47.922
FBtr0301477	4782	4608.435	1.146776	40.634
FBtr0300224	1562	1388.435	0.041170	0.440
FBtr0114515	1508	1334.435	0.189052	1.940
FBtr0087406	329	155.937	0.000000	0.000
FBtr0072888	2130	1956.435	0.066477	1.000
FBtr0085859	1170	996.435	0.391572	3.000
FBtr0334894	6412	6238.435	42.315294	2029.709
FBtr0084460	6624	6450.435	10.615422	526.486
FBtr0304567	3987	3813.435	9.781605	286.805
FBtr0070907	2510	2336.435	124.878914	2243.383
FBtr0070906	2636	2462.435	0.666380	12.617
FBtr0305911	1961	1787.435	9.741524	133.881
FBtr0289953	2161	1987.435	9.097080	139.013
FBtr0305910	2015	1841.435	3.397698	48.106
FBtr0088312	1656	1482.435	0.238932	2.723
FBtr0088313	2297	2123.435	0.385334	6.291
FBtr0088311	2351	2177.435	0.778909	13.040
FBtr0304592	2591	2417.435	0.481239	8.945
FBtr0088882	1935	1761.435	85.946009	1164.000
FBtr0079894	2382	2208.435	12.972563	220.278
FBtr0331635	2356	2182.435	10.759579	180.550
FBtr0345615	2623	2449.435	4.912640	92.521
FBtr0071338	3399	3225.435	145.838021	3616.760
FBtr0334508	4486	4312.435	0.069496	2.304
FBtr0085746	3506	3332.435	0.105207	2.696
FBtr0085085	1541	1367.435	92.076468	968.091
FBtr0085084	2075	1901.435	0.541009	7.909
FBtr0079304	905	731.621	0.000000	0.000
FBtr0079732	925	751.617	0.000000	0.000
FBtr0071108	3145	2971.435	3.874662	88.524
FBtr0340139	3231	3057.435	2.953834	69.439
FBtr0071107	3426	3252.435	39.854750	996.665
FBtr0340138	4238	4064.435	1.610507	50.330
FBtr0309839	4403	4229.435	1.507465	49.022
FBtr0309836	4378	4204.435	1.643637	53.134
FBtr0309837	3952	3778.435	3.002229	87.220
FBtr0073144	4107	3933.435	145.199832	4391.357
FBtr0309838	4006	3832.435	2.486400	73.267
FBtr0075152	2917	2743.435	25.041526	528.222
FBtr0300092	607	433.762	0.000000	0.000
FBtr0073892	1096	922.435	0.000000	0.000
FBtr0343143	1534	1360.435	0.095601	1.000
FBtr0332630	1663	1489.435	4.814917	55.141
FBtr0332631	1364	1190.435	50.494152	462.176
FBtr0332632	5997	5823.435	10.935250	489.631
FBtr0301268	1587	1413.435	0.552096	6.000
FBtr0085909	2020	1846.435	0.352189	5.000
FBtr0080763	2304	2130.435	26.128521	428.000
FBtr0086733	1297	1123.435	28.131812	243.000
FBtr0087262	852	678.639	178.805924	933.000
FBtr0303232	702	528.707	9.593762	39.000
FBtr0344155	6716	6542.435	10.430196	524.678
FBtr0070316	6065	5891.435	25.347089	1148.180
FBtr0344279	6745	6571.435	0.019792	1.000
FBtr0076133	3030	2856.435	0.091064	2.000
FBtr0082259	2901	2727.435	46.043116	965.561
FBtr0079708	1718	1544.435	13.344809	158.468
FBtr0330181	847	673.642	0.103793	0.538
FBtr0074894	650	476.717	107.617806	394.462
FBtr0082726	2913	2739.435	3.287752	69.250
FBtr0331429	2603	2429.435	1.832105	34.223
FBtr0331428	2948	2774.435	7.852494	167.511
FBtr0082727	2606	2432.435	2.721197	50.893
FBtr0301219	3098	2924.435	2.851737	64.123
FBtr0088166	1239	1065.435	0.000000	0.000
FBtr0310646	1830	1656.435	4.042565	51.486
FBtr0073730	1370	1196.435	189.963798	1747.514
FBtr0079724	633	459.730	9.496350	33.568
FBtr0346454	899	725.623	2.031509	11.334
FBtr0100541	611	437.759	6168.741960	20763.098
FBtr0343865	1567	1393.435	0.217031	2.325
FBtr0079324	1294	1120.435	0.147720	1.273
FBtr0079598	1156	982.435	52.451834	396.210
FBtr0081220	1093	919.435	0.633130	4.476
FBtr0300823	1159	985.435	1.066508	8.081
FBtr0081221	1054	880.435	26.140948	176.962
FBtr0310645	979	805.580	3.877054	24.014
FBtr0081219	1084	910.435	0.781028	5.467
FBtr0075314	465	291.830	62.393230	140.000
FBtr0070136	2103	1929.435	4.587983	68.063
FBtr0070137	2193	2019.435	4.657417	72.316
FBtr0070135	2124	1950.435	11.977437	179.621
FBtr0076688	2391	2217.435	23.327920	397.729
FBtr0346546	2609	2435.435	1.003979	18.800
FBtr0302935	3103	2929.435	9.209686	207.438
FBtr0082329	3115	2941.435	10.106090	228.562
FBtr0344017	5279	5105.435	0.586097	23.007
FBtr0091678	6366	6192.435	7.961643	379.075
FBtr0344016	5395	5221.435	0.651459	26.154
FBtr0342985	4422	4248.435	6.909666	225.708
FBtr0071815	4360	4186.435	16.880276	543.356
FBtr0071816	4190	4016.435	6.254277	193.143
FBtr0071813	4216	4042.435	203.204767	6315.934
FBtr0342986	4124	3950.435	18.174151	552.026
FBtr0071814	4255	4081.435	6.271758	196.817
FBtr0083049	682	508.710	67.495207	264.000
FBtr0079593	751	577.688	0.665228	2.955
FBtr0332415	1011	837.435	5.993010	38.588
FBtr0345640	3934	3760.435	10.004965	289.277
FBtr0077562	3784	3610.435	53.087905	1473.723
FBtr0085387	5031	4857.435	10.190468	380.594
FBtr0085386	4880	4706.435	13.662530	494.406
FBtr0085614	355	181.925	16.881121	23.613
FBtr0303924	5093	4919.435	0.092583	3.502
FBtr0303923	5120	4946.435	0.091977	3.498
FBtr0300811	4420	4246.435	18.560406	606.000
FBtr0340626	2866	2692.435	0.000000	0.000
FBtr0340627	2995	2821.435	0.000000	0.000
FBtr0340628	2870	2696.435	0.000000	0.000
FBtr0087784	1976	1802.435	187.042784	2592.156
FBtr0332882	2246	2072.435	1.283988	20.460
FBtr0339391	1899	1725.435	43.544654	577.689
FBtr0084095	7188	7014.435	1.251985	67.523
FBtr0343807	7002	6828.435	0.455897	23.936
FBtr0343805	4551	4377.435	4.392768	147.849
FBtr0343806	4719	4545.435	17.530974	612.692
FBtr0086801	711	537.703	0.569937	2.356
FBtr0344145	6340	6166.435	0.000000	0.000
FBtr0100454	3868	3694.435	0.035204	1.000
FBtr0082255	6557	6383.435	0.010179	0.500
FBtr0082256	4226	4052.435	0.016060	0.500
FBtr0100455	2462	2288.435	0.000000	0.000
FBtr0088783	1907	1733.435	51.518095	686.638
FBtr0301333	1977	1803.435	0.000000	0.000
FBtr0332689	1974	1800.435	0.000000	0.000
FBtr0086107	5316	5142.435	48.230438	1907.000
FBtr0072159	694	520.708	0.499546	2.000
FBtr0076218	2574	2400.435	2.447351	45.170
FBtr0076219	2478	2304.435	51.688022	915.830
FBtr0113346	1241	1067.435	0.365527	3.000
FBtr0100083	570	396.772	0.000000	0.000
FBtr0079765	644	470.720	0.000000	0.000
FBtr0071734	1182	1008.435	0.128971	1.000
FBtr0071191	1056	882.435	9.909240	67.233
FBtr0345988	1286	1112.435	1.375700	11.767
FBtr0071902	1064	890.435	12.067216	82.617
