Name	Length	EffectiveLength	TPM	NumReads
FBtr0075133	4018	3847.002	0.685684	22.066
FBtr0332862	2190	2019.002	4.318328	72.934
FBtr0087988	1754	1583.002	126.117728	1670.072
FBtr0087987	1948	1777.002	383.166087	5695.771
FBtr0074688	1633	1462.002	48.323894	591.000
FBtr0086864	3503	3332.002	11.086021	309.000
FBtr0083361	1283	1112.002	0.000000	0.000
FBtr0392904	4164	3993.002	4.667326	155.900
FBtr0084588	2385	2214.002	42.118542	780.062
FBtr0303161	2639	2468.002	39.396569	813.357
FBtr0079257	1918	1747.002	17.996364	263.000
FBtr0307341	906	735.224	0.052190	0.321
FBtr0084989	527	356.405	0.059526	0.177
FBtr0306309	750	579.306	0.808941	3.920
FBtr0344570	539	368.398	0.025911	0.080
FBtr0078090	1219	1048.002	30.798106	270.000
FBtr0087439	546	375.396	21.972636	69.000
FBtr0070960	2096	1925.002	0.112225	1.807
FBtr0302357	2296	2125.002	0.213110	3.788
FBtr0302356	2428	2257.002	0.180582	3.409
FBtr0340571	3830	3659.002	0.032667	1.000
FBtr0340572	3825	3654.002	0.032719	1.000
FBtr0080267	3305	3134.002	0.000000	0.000
FBtr0077141	787	616.289	0.100989	0.521
FBtr0306593	981	810.167	0.070731	0.479
FBtr0081719	1938	1767.002	63.525923	939.000
FBtr0071549	1655	1484.002	33.591081	417.000
FBtr0308832	1068	897.002	12.238846	91.836
FBtr0308833	2043	1872.002	25.771947	403.581
FBtr0074921	2263	2092.002	3.919011	68.583
FBtr0073011	1996	1825.002	0.000000	0.000
FBtr0112378	450	279.454	0.000000	0.000
FBtr0342602	1596	1425.002	0.216267	2.578
FBtr0080326	1217	1046.002	82.369989	720.741
FBtr0085405	675	504.339	183.696928	775.000
FBtr0339295	331	160.542	0.000000	0.000
FBtr0300316	205	35.292	0.000000	0.000
FBtr0300904	2130	1959.002	0.000000	0.000
FBtr0081633	2196	2025.002	0.000000	0.000
FBtr0300905	2052	1881.002	0.000000	0.000
FBtr0335279	1234	1063.002	0.081420	0.724
FBtr0335281	1199	1028.002	0.085547	0.736
FBtr0290216	733	562.315	0.000000	0.000
FBtr0335280	740	569.309	0.000000	0.000
FBtr0077120	1711	1540.002	16.469648	212.170
FBtr0081676	887	716.226	0.000000	0.000
FBtr0076639	2093	1922.002	0.168141	2.703
FBtr0079280	1148	977.002	0.000000	0.000
FBtr0304827	5797	5626.002	0.082304	3.873
FBtr0433494	6405	6234.002	0.105080	5.480
FBtr0333832	6581	6410.002	0.092298	4.949
FBtr0433497	5654	5483.002	0.094208	4.321
FBtr0333833	6118	5947.002	0.075202	3.741
FBtr0433496	5848	5677.002	0.064917	3.083
FBtr0304826	8410	8239.002	0.082017	5.653
FBtr0433495	8302	8131.002	0.083849	5.703
FBtr0433493	8251	8080.002	0.098602	6.665
FBtr0300808	2019	1848.002	0.000000	0.000
FBtr0300809	4061	3890.002	0.015365	0.500
FBtr0301700	4064	3893.002	0.015353	0.500
FBtr0072287	5108	4937.002	26.368600	1089.000
FBtr0343633	2816	2645.002	8.913501	197.220
FBtr0074281	2640	2469.002	55.397019	1144.156
FBtr0343632	2730	2559.002	1.308829	28.018
FBtr0074279	3898	3727.002	41.254797	1286.209
FBtr0074280	3895	3724.002	2.580576	80.390
FBtr0072238	1035	864.002	0.000000	0.000
FBtr0308073	1317	1146.002	0.829797	7.955
FBtr0082360	764	593.302	78.831663	391.250
FBtr0082361	1024	853.002	1.933294	13.795
FBtr0079938	1428	1257.002	2.853039	30.000
FBtr0077227	1279	1108.002	159.889038	1481.961
FBtr0091702	1278	1107.002	5.403559	50.039
FBtr0074882	2425	2254.002	13.204155	248.967
FBtr0332153	3588	3417.002	2.019332	57.721
FBtr0310476	2042	1871.002	5.824359	91.159
FBtr0100666	2416	2245.002	8.002038	150.278
FBtr0332726	2033	1862.002	3.972452	61.875
FBtr0080287	1089	918.002	15.769036	121.095
FBtr0309307	5887	5716.002	0.053999	2.582
FBtr0300898	5037	4866.002	0.010297	0.419
FBtr0080024	1050	879.002	6.824404	50.180
FBtr0077389	2263	2092.002	84.342547	1476.000
FBtr0290204	1958	1787.002	0.000000	0.000
FBtr0086689	848	677.249	31.920024	180.838
FBtr0306636	1574	1403.002	7.688589	90.237
FBtr0086687	1472	1301.002	21.237592	231.132
FBtr0086690	2195	2024.002	0.612105	10.364
FBtr0086686	1532	1361.002	0.903978	10.292
FBtr0340359	2225	2054.002	1.098669	18.878
FBtr0301148	981	810.167	72.964786	494.499
FBtr0086684	908	737.224	0.251102	1.549
FBtr0306637	2237	2066.002	1.022364	17.669
FBtr0301149	1514	1343.002	1.472587	16.544
FBtr0086600	1106	935.002	6.521510	51.008
FBtr0331978	1118	947.002	15.146898	119.992
FBtr0078769	621	450.370	4403.777793	16591.000
FBtr0070712	1878	1707.002	0.840368	12.000
FBtr0343263	1108	937.002	0.086108	0.675
FBtr0343264	928	757.223	0.124333	0.788
FBtr0072024	920	749.224	0.127167	0.797
FBtr0113111	979	808.168	0.109531	0.740
FBtr0333452	4664	4493.002	0.100826	3.790
FBtr0333450	3996	3825.002	0.075643	2.420
FBtr0333451	4043	3872.002	0.074204	2.403
FBtr0300831	4092	3921.002	0.072763	2.387
FBtr0076303	1640	1469.002	0.910425	11.188
FBtr0076302	1655	1484.002	1.894497	23.518
FBtr0076301	2049	1878.002	46.868127	736.294
FBtr0077098	1123	952.002	80.971089	644.830
FBtr0070552	1047	876.002	0.000000	0.000
FBtr0075818	1346	1175.002	28.791892	283.000
FBtr0088789	1908	1737.002	5.436873	79.000
FBtr0304960	503	332.426	0.000000	0.000
FBtr0075249	843	672.255	0.000000	0.000
FBtr0084104	1804	1633.002	206.435706	2820.000
FBtr0336911	2177	2006.002	12.512194	209.963
FBtr0088974	1597	1426.002	15.543917	185.421
FBtr0100360	4963	4792.002	0.523076	20.968
FBtr0110880	2920	2749.002	0.150470	3.460
FBtr0334105	2225	2054.002	0.285010	4.897
FBtr0301185	2946	2775.002	0.147250	3.418
FBtr0110881	4262	4091.002	1.848406	63.256
FBtr0336928	1138	967.002	0.392278	3.173
FBtr0072107	995	824.155	0.119924	0.827
FBtr0085786	2956	2785.002	10.228178	238.288
FBtr0085785	3082	2911.002	0.939569	22.880
FBtr0334549	2894	2723.002	1.031229	23.490
FBtr0334550	3020	2849.002	0.478891	11.413
FBtr0340191	4545	4374.002	9.175833	335.739
FBtr0073848	4477	4306.002	50.835177	1831.117
FBtr0078387	3371	3200.002	7.267760	194.549
FBtr0087487	2027	1856.002	15.458069	240.000
FBtr0083735	2688	2517.002	0.046840	0.986
FBtr0332539	2448	2277.002	0.053223	1.014
FBtr0077790	977	806.171	0.000000	0.000
FBtr0331440	941	770.219	0.000000	0.000
FBtr0331439	971	800.179	0.000000	0.000
FBtr0082634	1746	1575.002	15.104084	199.000
FBtr0079612	1320	1149.002	6.052432	58.174
FBtr0087980	1799	1628.002	0.000057	0.001
FBtr0087979	1558	1387.002	0.000000	0.000
FBtr0072044	1063	892.002	0.000000	0.000
FBtr0343206	1072	901.002	0.000000	0.000
FBtr0072043	1160	989.002	0.000000	0.000
FBtr0075225	1132	961.002	0.000000	0.000
FBtr0112489	446	275.455	11.350102	26.153
FBtr0339263	740	569.309	0.843757	4.018
FBtr0301018	2276	2105.002	1.192585	21.000
FBtr0302526	640	469.350	4.075170	16.000
FBtr0100009	3280	3109.002	5.344613	139.000
FBtr0089901	2338	2167.002	1.087630	19.716
FBtr0089902	1803	1632.002	0.528191	7.211
FBtr0300562	2617	2446.002	2.886961	59.071
FBtr0089900	2125	1954.002	0.418641	6.843
FBtr0089904	2355	2184.002	0.541091	9.886
FBtr0301521	2467	2296.002	0.812968	15.614
FBtr0089905	2568	2397.002	1.479153	29.659
FBtr0345390	5214	5043.002	0.717131	30.253
FBtr0331425	3556	3385.002	1.090697	30.884
FBtr0332155	4408	4237.002	1.449493	51.375
FBtr0075014	3541	3370.002	0.904113	25.488
FBtr0078874	603	432.381	0.276475	1.000
FBtr0083452	2975	2804.002	10.548875	247.435
FBtr0302317	2262	2091.002	21.070824	368.565
FBtr0333248	2543	2372.002	0.098392	1.952
FBtr0114524	2411	2240.002	0.109278	2.048
FBtr0273385	6171	6000.002	1.777334	89.207
FBtr0339307	6637	6466.002	1.217348	65.846
FBtr0273384	6439	6268.002	2.802562	146.947
FBtr0082117	3807	3636.002	4.018603	122.230
FBtr0082116	6303	6132.002	2.042485	104.770
FBtr0082118	4671	4500.002	2.814176	105.935
FBtr0085011	1569	1398.002	0.085510	1.000
FBtr0081174	4145	3974.002	0.269719	8.966
FBtr0081175	3934	3763.002	0.323491	10.183
FBtr0303241	4041	3870.002	0.666530	21.578
FBtr0081176	3893	3722.002	0.338112	10.527
FBtr0305129	2997	2826.002	6.476419	153.103
FBtr0339156	2994	2823.002	1.961084	46.311
FBtr0339157	2988	2817.002	2.019342	47.585
FBtr0071784	2049	1878.002	1.421488	22.331
FBtr0071785	1989	1818.002	61.327522	932.669
FBtr0089148	3050	2879.002	1.232288	29.678
FBtr0089147	2773	2602.002	3.219324	70.073
FBtr0089150	2762	2591.002	3.067828	66.493
FBtr0089146	2709	2538.002	3.640399	77.289
FBtr0308247	2614	2443.002	20.218099	413.182
FBtr0089149	2840	2669.002	1.177278	26.285
FBtr0302559	2531	2360.002	0.000000	0.000
FBtr0346506	2597	2426.002	0.000000	0.000
FBtr0302190	3048	2877.002	3.291991	79.228
FBtr0086145	3054	2883.002	5.754144	138.772
FBtr0306281	375	204.524	0.000000	0.000
FBtr0306280	392	221.505	0.000000	0.000
FBtr0306258	4812	4641.002	4.686427	181.941
FBtr0073119	3828	3657.002	40.503392	1239.065
FBtr0073120	4106	3935.002	38.835954	1278.370
FBtr0073118	4763	4592.002	42.828409	1645.173
FBtr0337055	3442	3271.002	12.016171	328.794
FBtr0333895	3491	3320.002	62.840726	1745.248
FBtr0337056	4046	3875.002	9.267530	300.409
FBtr0077442	1411	1240.002	4.820255	50.000
FBtr0076018	1266	1095.002	2.633161	24.120
FBtr0076017	963	792.194	7.225185	47.880
FBtr0339781	3357	3186.002	0.450909	12.017
FBtr0070778	3093	2922.002	0.810547	19.812
FBtr0344824	2804	2633.002	8.543230	188.170
FBtr0345292	830	659.263	12.944906	71.390
FBtr0070983	837	666.261	5.072646	28.272
FBtr0070982	1100	929.002	1.792330	13.929
FBtr0070981	941	770.219	103.299502	665.564
FBtr0070980	854	683.242	5744.905144	32834.845
FBtr0307300	2919	2748.002	11.678378	268.458
FBtr0113024	3030	2859.002	1.052582	25.174
FBtr0332600	2913	2742.002	0.408405	9.368
FBtr0083414	2815	2644.002	14.648715	323.995
FBtr0337043	3789	3618.002	1.189630	36.005
FBtr0077516	1338	1167.002	0.204871	2.000
FBtr0112524	1274	1103.002	1.738351	16.040
FBtr0089233	3691	3520.002	2.468440	72.685
FBtr0334626	3376	3205.002	2.136338	57.276
FBtr0310651	3526	3355.002	8.362814	234.705
FBtr0089229	3501	3330.002	11.320050	315.334
FBtr0082920	981	810.167	0.000000	0.000
FBtr0077386	1734	1563.002	19.579557	256.000
FBtr0071106	2301	2130.002	0.056123	1.000
FBtr0070937	2201	2030.002	94.395295	1602.966
FBtr0070938	2487	2316.002	60.650431	1175.034
FBtr0070397	1267	1096.002	0.218143	2.000
FBtr0074346	819	648.273	0.000000	0.000
FBtr0071471	1606	1435.002	0.041655	0.500
FBtr0330316	1609	1438.002	0.041563	0.500
FBtr0074918	1253	1082.002	16.609993	150.340
FBtr0072124	2163	1992.002	23.164343	386.000
FBtr0071683	1189	1018.002	63.763706	543.000
FBtr0077403	1061	890.002	0.102361	0.762
FBtr0113021	1089	918.002	0.097183	0.746
FBtr0077402	1231	1060.002	0.078185	0.693
FBtr0077401	1011	840.002	0.113613	0.798
FBtr0300280	1584	1413.002	0.000000	0.000
FBtr0346378	3461	3290.002	0.476092	13.103
FBtr0074809	2896	2725.002	20.347199	463.819
FBtr0335137	3353	3182.002	0.581880	15.489
FBtr0346141	373	202.524	0.001786	0.003
FBtr0085611	272	101.576	12.942148	10.997
FBtr0074029	585	414.385	0.000000	0.000
FBtr0075388	1505	1334.002	0.098772	1.102
FBtr0343534	2295	2124.002	0.050528	0.898
FBtr0086001	1762	1591.002	0.075137	1.000
FBtr0321315	1239	1068.002	0.000000	0.000
FBtr0333037	2846	2675.002	1.230485	27.535
FBtr0075724	2737	2566.002	2.745055	58.923
FBtr0075723	2084	1913.002	1.721108	27.542
FBtr0342770	3744	3573.002	9.314279	278.394
FBtr0070420	3766	3595.002	65.258999	1962.533
FBtr0342771	3838	3667.002	2.740725	84.073
FBtr0333323	2883	2712.002	0.705664	16.009
FBtr0333322	2930	2759.002	1.018538	23.508
FBtr0074137	2347	2176.002	3.806669	69.292
FBtr0074135	2386	2215.002	48.690824	902.192
FBtr0308136	1697	1526.002	0.036805	0.470
FBtr0080237	698	527.334	0.000000	0.000
FBtr0300638	3446	3275.002	0.000000	0.000
FBtr0073729	466	295.446	54.692390	135.171
FBtr0084836	743	572.309	23.812065	114.000
FBtr0082430	1248	1077.002	0.577205	5.200
FBtr0335211	1142	971.002	20.288913	164.800
FBtr0076857	1307	1136.002	0.947078	9.000
FBtr0300424	902	731.224	0.000000	0.000
FBtr0083860	1793	1622.002	1.371971	18.615
FBtr0302327	1744	1573.002	134.051579	1763.920
FBtr0083861	1877	1706.002	12.154989	173.465
FBtr0083086	1479	1308.002	17.172066	187.892
FBtr0334589	2552	2381.002	1.567554	31.222
FBtr0091874	595	424.383	1.316067	4.672
FBtr0073935	992	821.155	0.000000	0.000
FBtr0073300	818	647.273	0.000000	0.000
FBtr0073299	2460	2289.002	0.000000	0.000
FBtr0088841	1522	1351.002	1.820037	20.569
FBtr0088842	1468	1297.002	56.140974	609.113
FBtr0345599	2094	1923.002	0.159417	2.564
FBtr0070422	1749	1578.002	0.294702	3.890
FBtr0342772	681	510.337	0.013758	0.059
FBtr0070421	1547	1376.002	0.010245	0.118
FBtr0333023	2495	2324.002	0.065129	1.266
FBtr0075579	1678	1507.002	0.137536	1.734
FBtr0072248	2815	2644.002	0.064278	1.422
FBtr0345620	2931	2760.002	0.012549	0.290
FBtr0072247	2800	2629.002	0.013123	0.289
FBtr0072253	1306	1135.002	1.628939	15.466
FBtr0343432	1090	919.002	27.054692	207.987
FBtr0073127	1478	1307.002	0.227157	2.484
FBtr0073128	1471	1300.002	0.231398	2.516
FBtr0079458	1541	1370.002	0.003986	0.046
FBtr0079460	1595	1424.002	0.707723	8.430
FBtr0079462	1526	1355.002	0.004013	0.045
FBtr0079461	1505	1334.002	0.004050	0.045
FBtr0079459	1585	1414.002	0.712957	8.433
FBtr0081997	1156	985.002	51.202902	421.900
FBtr0081996	1257	1086.002	1.010547	9.180
FBtr0336761	1233	1062.002	7.420144	65.920
FBtr0336637	3026	2855.002	0.057764	1.380
FBtr0300693	1964	1793.002	0.000000	0.000
FBtr0336636	3290	3119.002	0.051257	1.337
FBtr0071797	3770	3599.002	0.042618	1.283
FBtr0336638	1523	1352.002	0.000000	0.000
FBtr0087382	5033	4862.002	20.405419	829.924
FBtr0339998	5235	5064.002	2.291616	97.076
FBtr0301478	2790	2619.002	24.014860	526.130
FBtr0089521	2653	2482.002	9.031583	187.518
FBtr0306351	2221	2050.002	2.036840	34.929
FBtr0306350	2503	2332.002	2.514386	49.050
FBtr0301477	4782	4611.002	0.917042	35.372
FBtr0300224	1562	1391.002	0.055298	0.643
FBtr0114515	1508	1337.002	0.058023	0.649
FBtr0087406	329	158.543	0.000000	0.000
FBtr0072888	2130	1959.002	0.000000	0.000
FBtr0085859	1170	999.002	0.478648	4.000
FBtr0334894	6412	6241.002	35.112986	1833.157
FBtr0084460	6624	6453.002	9.681728	522.627
FBtr0304567	3987	3816.002	6.334749	202.216
FBtr0070907	2510	2339.002	121.161840	2370.686
FBtr0070906	2636	2465.002	0.596934	12.309
FBtr0305911	1961	1790.002	6.585815	98.614
FBtr0289953	2161	1990.002	4.753254	79.127
FBtr0305910	2015	1844.002	3.452664	53.259
FBtr0088312	1656	1485.002	0.053151	0.660
FBtr0088313	2297	2126.002	0.134922	2.400
FBtr0088311	2351	2180.002	0.272909	4.977
FBtr0304592	2591	2420.002	0.195783	3.963
FBtr0088882	1935	1764.002	76.713145	1132.000
FBtr0079894	2382	2211.002	20.923589	386.993
FBtr0331635	2356	2185.002	6.960955	127.233
FBtr0345615	2623	2452.002	5.609414	115.058
FBtr0071338	3399	3228.002	183.313262	4950.000
FBtr0334508	4486	4315.002	0.015643	0.565
FBtr0085746	3506	3335.002	0.020379	0.569
FBtr0085085	1541	1370.002	38.151385	437.229
FBtr0085084	2075	1904.002	0.111182	1.771
FBtr0079304	905	734.224	0.162815	1.000
FBtr0079732	925	754.223	0.000000	0.000
FBtr0071108	3145	2974.002	9.171873	228.180
FBtr0340139	3231	3060.002	2.496494	63.904
FBtr0071107	3426	3255.002	33.689387	917.322
FBtr0340138	4238	4067.002	2.220087	75.530
FBtr0309839	4403	4232.002	1.386997	49.102
FBtr0309836	4378	4207.002	1.512325	53.223
FBtr0309837	3952	3781.002	3.584756	113.382
FBtr0073144	4107	3936.002	137.158679	4516.023
FBtr0309838	4006	3835.002	2.346302	75.271
FBtr0075152	2917	2746.002	25.554049	587.000
FBtr0300092	607	436.380	0.022864	0.083
FBtr0073892	1096	925.002	0.000000	0.000
FBtr0343143	1534	1363.002	0.087705	1.000
FBtr0332630	1663	1492.002	2.152673	26.867
FBtr0332631	1364	1193.002	47.111936	470.164
FBtr0332632	5997	5826.002	9.784394	476.850
FBtr0301268	1587	1416.002	0.337690	4.000
FBtr0085909	2020	1849.002	0.129305	2.000
FBtr0080763	2304	2133.002	18.494608	330.000
FBtr0086733	1297	1126.002	26.222867	247.000
FBtr0087262	852	681.245	149.506151	852.000
FBtr0303232	702	531.332	3.824770	17.000
FBtr0344155	6716	6545.002	6.068536	332.255
FBtr0070316	6065	5894.002	23.764716	1171.711
FBtr0344279	6745	6574.002	0.072737	4.000
FBtr0076133	3030	2859.002	0.125438	3.000
FBtr0082259	2901	2730.002	40.285368	920.000
FBtr0079708	1718	1547.002	35.733254	462.425
FBtr0330181	847	676.251	0.687311	3.888
FBtr0074894	650	479.345	112.750981	452.112
FBtr0082726	2913	2742.002	2.196843	50.390
FBtr0331429	2603	2432.002	2.123765	43.206
FBtr0331428	2948	2777.002	2.921586	67.869
FBtr0082727	2606	2435.002	2.621516	53.399
FBtr0301219	3098	2927.002	6.172586	151.136
FBtr0088166	1239	1068.002	0.111931	1.000
FBtr0310646	1830	1659.002	2.269492	31.496
FBtr0073730	1370	1199.002	174.827311	1753.504
FBtr0079724	633	462.356	3.280426	12.688
FBtr0346454	899	728.224	1.872241	11.405
FBtr0100541	611	440.379	6818.073632	25116.907
FBtr0343865	1567	1396.002	0.110494	1.290
FBtr0079324	1294	1123.002	0.181992	1.710
FBtr0079598	1156	985.002	49.056196	404.211
FBtr0081220	1093	922.002	0.580042	4.474
FBtr0300823	1159	988.002	0.902417	7.458
FBtr0081221	1054	883.002	31.657503	233.839
FBtr0310645	979	808.168	3.004093	20.309
FBtr0081219	1084	913.002	0.644223	4.920
FBtr0075314	465	294.447	78.762174	194.000
FBtr0070136	2103	1932.002	2.416229	39.050
FBtr0070137	2193	2022.002	2.304135	38.973
FBtr0070135	2124	1953.002	7.894604	128.977
FBtr0076688	2391	2220.002	25.711756	477.488
FBtr0346546	2609	2438.002	0.931176	18.991
FBtr0302935	3103	2932.002	11.350406	278.390
FBtr0082329	3115	2944.002	4.207143	103.610
FBtr0344017	5279	5108.002	0.642006	27.433
FBtr0091678	6366	6195.002	5.411659	280.446
FBtr0344016	5395	5224.002	0.555821	24.289
FBtr0342985	4422	4251.002	6.604141	234.847
FBtr0071815	4360	4189.002	16.533876	579.379
FBtr0071816	4190	4019.002	4.948284	166.361
FBtr0071813	4216	4045.002	250.927604	8490.723
FBtr0342986	4124	3953.002	30.588559	1011.495
FBtr0071814	4255	4084.002	6.852208	234.096
FBtr0083049	682	511.336	54.238020	232.000
FBtr0079593	751	580.306	0.720077	3.496
FBtr0332415	1011	840.002	5.555705	39.039
FBtr0345640	3934	3763.002	7.682459	241.831
FBtr0077562	3784	3613.002	48.940911	1479.169
FBtr0085387	5031	4860.002	5.195153	211.209
FBtr0085386	4880	4709.002	11.646853	458.791
FBtr0085614	355	184.532	9.397960	14.507
FBtr0303924	5093	4922.002	0.121657	5.009
FBtr0303923	5120	4949.002	0.120556	4.991
FBtr0300811	4420	4249.002	14.629817	520.000
FBtr0340626	2866	2695.002	0.029612	0.668
FBtr0340627	2995	2824.002	0.028147	0.665
FBtr0340628	2870	2699.002	0.029564	0.667
FBtr0087784	1976	1805.002	190.119641	2870.663
FBtr0332882	2246	2075.002	1.052372	18.267
FBtr0339391	1899	1728.002	11.351068	164.081
FBtr0084095	7188	7017.002	0.812672	47.703
FBtr0343807	7002	6831.002	0.477088	27.262
FBtr0343805	4551	4380.002	10.911589	399.797
FBtr0343806	4719	4548.002	8.338477	317.238
FBtr0086801	711	540.326	0.478046	2.161
FBtr0344145	6340	6169.002	0.038957	2.010
FBtr0100454	3868	3697.002	0.000000	0.000
FBtr0082255	6557	6386.002	0.000000	0.000
FBtr0082256	4226	4055.002	0.000000	0.000
FBtr0100455	2462	2291.002	0.051638	0.990
FBtr0088783	1907	1736.002	43.632249	633.629
FBtr0301333	1977	1806.002	0.000000	0.000
FBtr0332689	1974	1803.002	0.000000	0.000
FBtr0086107	5316	5145.002	42.519490	1830.000
FBtr0072159	694	523.334	0.456850	2.000
FBtr0076218	2574	2403.002	5.955923	119.724
FBtr0076219	2478	2307.002	37.063653	715.276
FBtr0113346	1241	1070.002	0.111722	1.000
FBtr0100083	570	399.388	0.000000	0.000
FBtr0079765	644	473.348	0.252547	1.000
FBtr0071734	1182	1011.002	0.000000	0.000
FBtr0071191	1056	885.002	9.818297	72.687
FBtr0345988	1286	1115.002	2.795017	26.070
FBtr0071902	1064	893.002	2.988769	22.327
