Name	Length	EffectiveLength	TPM	NumReads
FBtr0070475	3174	2992.274	7.303499	193.005
FBtr0070474	3218	3036.274	0.538114	14.430
FBtr0302185	2166	1984.274	1.752293	30.708
FBtr0070471	4805	4623.274	10.095776	412.218
FBtr0112828	2903	2721.274	4.755472	114.289
FBtr0301966	3182	3000.274	0.948992	25.146
FBtr0070468	3055	2873.274	9.318447	236.460
FBtr0070476	2745	2563.274	0.381926	8.646
FBtr0070470	3110	2928.274	1.440720	37.259
FBtr0331751	4750	4568.274	1.311897	52.928
FBtr0070469	4244	4062.274	12.932142	463.956
FBtr0070467	2929	2747.274	0.486391	11.801
FBtr0331753	5004	4822.274	1.105551	47.083
FBtr0070466	2847	2665.274	1.575872	37.094
FBtr0070473	3091	2909.274	1.640960	42.162
FBtr0076265	1575	1393.274	56.075777	690.000
FBtr0331935	1030	848.274	0.148376	1.112
FBtr0088237	816	634.537	101.872426	570.888
FBtr0081705	1363	1181.274	0.000000	0.000
FBtr0088524	1299	1117.274	86.143400	850.000
FBtr0074540	843	661.527	24.305448	142.000
FBtr0074494	1357	1175.274	0.385375	4.000
FBtr0085714	3349	3167.274	116.300223	3253.146
FBtr0085713	3440	3258.274	852.938730	24543.854
FBtr0076256	334	152.809	2.963975	4.000
FBtr0339552	1718	1536.274	10.159215	137.837
FBtr0078950	1533	1351.274	27.749874	331.163
FBtr0070990	1321	1139.274	1.300923	13.089
FBtr0100409	805	623.543	0.413765	2.279
FBtr0343330	706	524.587	108.709791	503.644
FBtr0304902	1617	1435.274	0.424919	5.386
FBtr0304901	2286	2104.274	0.248270	4.614
FBtr0078872	1228	1046.274	0.108222	1.000
FBtr0077839	2112	1930.274	9.066568	154.561
FBtr0077837	2331	2149.274	2.733396	51.884
FBtr0077838	2235	2053.274	3.399022	61.637
FBtr0077836	2325	2143.274	25.407206	480.919
FBtr0075133	4018	3836.274	0.405461	13.737
FBtr0332862	2190	2008.274	3.679645	65.263
FBtr0087988	1754	1572.274	172.515027	2395.479
FBtr0087987	1948	1766.274	474.611591	7403.442
FBtr0074688	1633	1451.274	52.586374	674.000
FBtr0086864	3503	3321.274	13.602880	399.000
FBtr0083361	1283	1101.274	0.000000	0.000
FBtr0392904	4164	3982.274	9.136174	321.316
FBtr0084588	2385	2203.274	99.159179	1929.473
FBtr0303161	2639	2457.274	12.047805	261.456
FBtr0079257	1918	1736.274	16.238421	249.000
FBtr0307341	906	724.475	0.000254	0.002
FBtr0084989	527	345.655	0.000174	0.001
FBtr0306309	750	568.565	0.782154	3.927
FBtr0344570	539	357.649	0.022973	0.073
FBtr0078090	1219	1037.274	33.949211	311.000
FBtr0087439	546	364.649	25.462534	82.000
FBtr0070960	2096	1914.274	0.128509	2.173
FBtr0302357	2296	2114.274	0.104992	1.960
FBtr0302356	2428	2246.274	0.094304	1.871
FBtr0340571	3830	3648.274	0.015518	0.500
FBtr0340572	3825	3643.274	0.015540	0.500
FBtr0080267	3305	3123.274	0.000000	0.000
FBtr0077141	787	605.551	0.000000	0.000
FBtr0306593	981	799.414	0.000000	0.000
FBtr0081719	1938	1756.274	80.203040	1244.000
FBtr0071549	1655	1473.274	34.815883	453.000
FBtr0308832	1068	886.274	11.299399	88.442
FBtr0308833	2043	1861.274	29.902583	491.537
FBtr0074921	2263	2081.274	2.721331	50.020
FBtr0073011	1996	1814.274	0.062411	1.000
FBtr0112378	450	268.710	0.000000	0.000
FBtr0342602	1596	1414.274	0.202092	2.524
FBtr0080326	1217	1035.274	92.909154	849.476
FBtr0085405	675	493.593	182.831852	797.000
FBtr0339295	331	149.810	0.000000	0.000
FBtr0300316	205	29.349	0.000000	0.000
FBtr0300904	2130	1948.274	0.000000	0.000
FBtr0081633	2196	2014.274	0.000000	0.000
FBtr0300905	2052	1870.274	0.000000	0.000
FBtr0335279	1234	1052.274	0.075496	0.702
FBtr0335281	1199	1017.274	0.079286	0.712
FBtr0290216	733	551.575	0.000000	0.000
FBtr0335280	740	558.568	0.000000	0.000
FBtr0077120	1711	1529.274	17.606972	237.797
FBtr0081676	887	705.479	0.000000	0.000
FBtr0076639	2093	1911.274	0.153234	2.587
FBtr0079280	1148	966.274	0.234365	2.000
FBtr0304827	5797	5615.274	0.069264	3.435
FBtr0433494	6405	6223.274	0.120285	6.611
FBtr0333832	6581	6399.274	0.113648	6.423
FBtr0433497	5654	5472.274	0.072160	3.487
FBtr0333833	6118	5936.274	0.063554	3.332
FBtr0433496	5848	5666.274	0.066481	3.327
FBtr0304826	8410	8228.274	0.066207	4.811
FBtr0433495	8302	8120.274	0.067590	4.847
FBtr0433493	8251	8069.274	0.069563	4.957
FBtr0300808	2019	1837.274	0.000000	0.000
FBtr0300809	4061	3879.274	0.000000	0.000
FBtr0301700	4064	3882.274	0.000000	0.000
FBtr0072287	5108	4926.274	28.662267	1247.000
FBtr0343633	2816	2634.274	5.824295	135.501
FBtr0074281	2640	2458.274	55.593203	1206.950
FBtr0343632	2730	2548.274	2.293828	51.623
FBtr0074279	3898	3716.274	39.803404	1306.367
FBtr0074280	3895	3713.274	2.395526	78.559
FBtr0072238	1035	853.274	0.000000	0.000
FBtr0308073	1317	1135.274	0.955693	9.582
FBtr0082360	764	582.561	82.811367	426.058
FBtr0082361	1024	842.274	0.182788	1.360
FBtr0079938	1428	1246.274	4.179334	46.000
FBtr0077227	1279	1097.274	177.904417	1724.007
FBtr0091702	1278	1096.274	8.036062	77.804
FBtr0074882	2425	2243.274	19.131127	379.018
FBtr0332153	3588	3406.274	2.307127	69.405
FBtr0310476	2042	1860.274	3.414964	56.105
FBtr0100666	2416	2234.274	9.007915	177.745
FBtr0332726	2033	1851.274	2.674493	43.727
FBtr0080287	1089	907.274	24.705139	197.953
FBtr0309307	5887	5705.274	0.051223	2.581
FBtr0300898	5037	4855.274	0.009773	0.419
FBtr0080024	1050	868.274	9.389415	72.000
FBtr0077389	2263	2081.274	101.627283	1868.000
FBtr0290204	1958	1776.274	0.000000	0.000
FBtr0086689	848	666.524	20.540271	120.909
FBtr0306636	1574	1392.274	13.594121	167.153
FBtr0086687	1472	1290.274	17.766190	202.448
FBtr0086690	2195	2013.274	0.727419	12.934
FBtr0086686	1532	1350.274	1.074838	12.817
FBtr0340359	2225	2043.274	2.553247	46.074
FBtr0301148	981	799.414	83.883512	592.223
FBtr0086684	908	726.475	0.494573	3.173
FBtr0306637	2237	2055.274	1.226441	22.261
FBtr0301149	1514	1332.274	2.040353	24.007
FBtr0086600	1106	924.274	0.841354	6.868
FBtr0331978	1118	936.274	24.082489	199.132
FBtr0078769	621	439.625	4169.136764	16187.000
FBtr0070712	1878	1696.274	0.667524	10.000
FBtr0343263	1108	926.274	0.000000	0.000
FBtr0343264	928	746.469	0.000000	0.000
FBtr0072024	920	738.472	0.000000	0.000
FBtr0113111	979	797.416	0.000000	0.000
FBtr0333452	4664	4482.274	0.133650	5.291
FBtr0333450	3996	3814.274	0.117329	3.952
FBtr0333451	4043	3861.274	0.114452	3.903
FBtr0300831	4092	3910.274	0.111605	3.854
FBtr0076303	1640	1458.274	0.890184	11.465
FBtr0076302	1655	1473.274	0.839459	10.922
FBtr0076301	2049	1867.274	80.141778	1321.613
FBtr0077098	1123	941.274	93.132513	774.203
FBtr0070552	1047	865.274	0.130861	1.000
FBtr0075818	1346	1164.274	32.774605	337.000
FBtr0088789	1908	1726.274	5.575347	85.000
FBtr0304960	503	321.673	0.000000	0.000
FBtr0075249	843	661.527	0.000000	0.000
FBtr0084104	1804	1622.274	237.171169	3398.000
FBtr0336911	2177	1995.274	7.154236	126.067
FBtr0088974	1597	1415.274	18.631156	232.872
FBtr0100360	4963	4781.274	0.779573	32.918
FBtr0110880	2920	2738.274	0.095788	2.316
FBtr0334105	2225	2043.274	0.088335	1.594
FBtr0301185	2946	2764.274	0.087736	2.142
FBtr0110881	4262	4080.274	1.887858	68.029
FBtr0336928	1138	956.274	0.207779	1.755
FBtr0072107	995	813.404	0.034136	0.245
FBtr0085786	2956	2774.274	18.643385	456.785
FBtr0085785	3082	2900.274	0.868782	22.253
FBtr0334549	2894	2712.274	1.786163	42.785
FBtr0334550	3020	2838.274	0.565596	14.177
FBtr0340191	4545	4363.274	6.020713	232.005
FBtr0073848	4477	4295.274	54.805632	2078.995
FBtr0078387	3371	3189.274	8.897870	250.620
FBtr0087487	2027	1845.274	14.788322	241.000
FBtr0083735	2688	2506.274	0.128508	2.844
FBtr0332539	2448	2266.274	0.162756	3.258
FBtr0077790	977	795.417	0.000000	0.000
FBtr0331440	941	759.463	0.000000	0.000
FBtr0331439	971	789.427	0.000000	0.000
FBtr0082634	1746	1564.274	19.616395	271.000
FBtr0079612	1320	1138.274	6.963282	70.000
FBtr0087980	1799	1617.274	0.000000	0.000
FBtr0087979	1558	1376.274	0.000000	0.000
FBtr0072044	1063	881.274	0.000000	0.000
FBtr0343206	1072	890.274	0.000000	0.000
FBtr0072043	1160	978.274	0.000000	0.000
FBtr0075225	1132	950.274	0.000000	0.000
FBtr0112489	446	264.715	12.637183	29.544
FBtr0339263	740	558.568	0.700638	3.456
FBtr0301018	2276	2094.274	1.405732	26.000
FBtr0302526	640	458.603	3.308091	13.398
FBtr0100009	3280	3098.274	6.541779	179.000
FBtr0089901	2338	2156.274	0.707052	13.465
FBtr0089902	1803	1621.274	0.259366	3.714
FBtr0300562	2617	2435.274	3.711294	79.820
FBtr0089900	2125	1943.274	0.379760	6.517
FBtr0089904	2355	2173.274	0.645601	12.391
FBtr0301521	2467	2285.274	1.203628	24.292
FBtr0089905	2568	2386.274	1.414075	29.801
FBtr0345390	5214	5032.274	0.469350	20.859
FBtr0331425	3556	3374.274	3.772601	112.424
FBtr0332155	4408	4226.274	4.461535	166.525
FBtr0075014	3541	3359.274	1.565121	46.433
FBtr0078874	603	421.638	0.000000	0.000
FBtr0083452	2975	2793.274	12.791975	315.565
FBtr0302317	2262	2080.274	17.495876	321.435
FBtr0333248	2543	2361.274	0.000000	0.000
FBtr0114524	2411	2229.274	0.000000	0.000
FBtr0273385	6171	5989.274	0.813706	43.041
FBtr0339307	6637	6455.274	1.083481	61.769
FBtr0273384	6439	6257.274	2.591134	143.190
FBtr0082117	3807	3625.274	2.537573	81.245
FBtr0082116	6303	6121.274	1.023793	55.347
FBtr0082118	4671	4489.274	2.482530	98.426
FBtr0085011	1569	1387.274	0.081621	1.000
FBtr0081174	4145	3963.274	0.391681	13.710
FBtr0081175	3934	3752.274	0.437806	14.508
FBtr0303241	4041	3859.274	0.848689	28.926
FBtr0081176	3893	3711.274	0.557431	18.271
FBtr0305129	2997	2815.274	8.152842	202.706
FBtr0339156	2994	2812.274	2.094582	52.023
FBtr0339157	2988	2806.274	1.100364	27.271
FBtr0071784	2049	1867.274	1.042069	17.185
FBtr0071785	1989	1807.274	52.741871	841.815
FBtr0089148	3050	2868.274	1.813163	45.930
FBtr0089147	2773	2591.274	1.635647	37.432
FBtr0089150	2762	2580.274	3.495484	79.655
FBtr0089146	2709	2527.274	5.741271	128.144
FBtr0308247	2614	2432.274	14.423195	309.821
FBtr0089149	2840	2658.274	1.150874	27.019
FBtr0302559	2531	2349.274	0.024105	0.500
FBtr0346506	2597	2415.274	0.023435	0.500
FBtr0302190	3048	2866.274	3.634705	92.008
FBtr0086145	3054	2872.274	5.755284	145.992
FBtr0306281	375	193.795	0.000000	0.000
FBtr0306280	392	210.781	0.000000	0.000
FBtr0306258	4812	4630.274	3.144788	128.598
FBtr0073119	3828	3646.274	61.707816	1987.132
FBtr0073120	4106	3924.274	88.294103	3060.049
FBtr0073118	4763	4581.274	71.117851	2877.413
FBtr0337055	3442	3260.274	15.162638	436.582
FBtr0333895	3491	3309.274	81.061453	2369.106
FBtr0337056	4046	3864.274	2.669957	91.119
FBtr0077442	1411	1229.274	5.710916	62.000
FBtr0076018	1266	1084.274	2.426144	23.232
FBtr0076017	963	781.437	12.137943	83.768
FBtr0339781	3357	3175.274	0.186421	5.228
FBtr0070778	3093	2911.274	0.242831	6.243
FBtr0344824	2804	2622.274	0.368276	8.529
FBtr0345292	830	648.531	15.957321	91.396
FBtr0070983	837	655.529	10.581319	61.259
FBtr0070982	1100	918.274	1.715478	13.912
FBtr0070981	941	759.463	80.628443	540.795
FBtr0070980	854	672.508	5183.890304	30788.638
FBtr0307300	2919	2737.274	11.960189	289.130
FBtr0113024	3030	2848.274	1.008137	25.359
FBtr0332600	2913	2731.274	0.518639	12.510
FBtr0083414	2815	2633.274	19.038152	442.750
FBtr0337043	3789	3607.274	0.698428	22.250
FBtr0077516	1338	1156.274	0.000000	0.000
FBtr0112524	1274	1092.274	1.824760	17.603
FBtr0089233	3691	3509.274	3.276875	101.558
FBtr0334626	3376	3194.274	1.362573	38.439
FBtr0310651	3526	3344.274	6.421907	189.672
FBtr0089229	3501	3319.274	12.496644	366.331
FBtr0082920	981	799.414	0.000000	0.000
FBtr0077386	1734	1552.274	22.128276	303.356
FBtr0071106	2301	2119.274	0.000000	0.000
FBtr0070937	2201	2019.274	131.700481	2348.659
FBtr0070938	2487	2305.274	57.239165	1165.341
FBtr0070397	1267	1085.274	0.939001	9.000
FBtr0074346	819	637.535	0.000000	0.000
FBtr0071471	1606	1424.274	0.039752	0.500
FBtr0330316	1609	1427.274	0.039664	0.500
FBtr0074918	1253	1071.274	20.375962	192.777
FBtr0072124	2163	1981.274	21.896178	383.134
FBtr0071683	1189	1007.274	78.576439	699.000
FBtr0077403	1061	879.274	0.029432	0.229
FBtr0113021	1089	907.274	0.025372	0.203
FBtr0077402	1231	1049.274	0.311999	2.891
FBtr0077401	1011	829.274	0.228973	1.677
FBtr0300280	1584	1402.274	0.161495	2.000
FBtr0346378	3461	3279.274	0.627855	18.183
FBtr0074809	2896	2714.274	34.022860	815.571
FBtr0335137	3353	3171.274	0.829982	23.246
FBtr0346141	373	191.795	0.001222	0.002
FBtr0085611	272	90.856	23.676416	18.998
FBtr0074029	585	403.641	0.000000	0.000
FBtr0075388	1505	1323.274	0.070679	0.826
FBtr0343534	2295	2113.274	0.116484	2.174
FBtr0086001	1762	1580.274	0.501566	7.000
FBtr0321315	1239	1057.274	0.000000	0.000
FBtr0333037	2846	2664.274	0.973855	22.915
FBtr0075724	2737	2555.274	1.831724	41.337
FBtr0075723	2084	1902.274	2.485046	41.749
FBtr0342770	3744	3562.274	11.597513	364.863
FBtr0070420	3766	3584.274	63.166628	1999.522
FBtr0342771	3838	3656.274	3.704331	119.615
FBtr0333323	2883	2701.274	0.869836	20.751
FBtr0333322	2930	2748.274	0.378079	9.177
FBtr0074137	2347	2165.274	4.441513	84.934
FBtr0074135	2386	2204.274	44.800462	872.138
FBtr0308136	1697	1515.274	0.000000	0.000
FBtr0080237	698	516.589	0.000000	0.000
FBtr0300638	3446	3264.274	0.054779	1.579
FBtr0073729	466	284.701	63.739521	160.264
FBtr0084836	743	561.567	23.591051	117.000
FBtr0082430	1248	1066.274	0.521757	4.913
FBtr0335211	1142	960.274	29.960533	254.087
FBtr0076857	1307	1125.274	0.704373	7.000
FBtr0300424	902	720.475	1.100124	7.000
FBtr0083860	1793	1611.274	4.628377	65.862
FBtr0302327	1744	1562.274	149.138398	2057.709
FBtr0083861	1877	1695.274	6.440660	96.429
FBtr0083086	1479	1297.274	21.153823	242.358
FBtr0334589	2552	2370.274	1.367915	28.635
FBtr0091874	595	413.640	2.148190	7.848
FBtr0073935	992	810.406	0.000000	0.000
FBtr0073300	818	636.536	0.000000	0.000
FBtr0073299	2460	2278.274	0.000000	0.000
FBtr0088841	1522	1340.274	1.352737	16.012
FBtr0088842	1468	1286.274	62.912724	714.676
FBtr0345599	2094	1912.274	0.056722	0.958
FBtr0070422	1749	1567.274	0.075286	1.042
FBtr0342772	681	499.593	0.000000	0.000
FBtr0070421	1547	1365.274	0.082936	1.000
FBtr0333023	2495	2313.274	0.168486	3.442
FBtr0075579	1678	1496.274	0.193565	2.558
FBtr0072248	2815	2633.274	0.037440	0.871
FBtr0345620	2931	2749.274	0.063666	1.546
FBtr0072247	2800	2618.274	0.068479	1.583
FBtr0072253	1306	1124.274	0.320374	3.181
FBtr0343432	1090	908.274	35.644510	285.921
FBtr0073127	1478	1296.274	0.259855	2.975
FBtr0073128	1471	1289.274	0.265683	3.025
FBtr0079458	1541	1359.274	0.002536	0.030
FBtr0079460	1595	1413.274	1.077765	13.452
FBtr0079462	1526	1344.274	0.089606	1.064
FBtr0079461	1505	1323.274	0.091056	1.064
FBtr0079459	1585	1403.274	0.919028	11.390
FBtr0081997	1156	974.274	36.006409	309.812
FBtr0081996	1257	1075.274	1.846501	17.535
FBtr0336761	1233	1051.274	8.686959	80.653
FBtr0336637	3026	2844.274	0.044482	1.117
FBtr0300693	1964	1782.274	0.024659	0.388
FBtr0336636	3290	3108.274	0.039805	1.093
FBtr0071797	3770	3588.274	0.075790	2.402
FBtr0336638	1523	1341.274	0.000000	0.000
FBtr0087382	5033	4851.274	33.984402	1456.038
FBtr0339998	5235	5053.274	2.280218	101.762
FBtr0301478	2790	2608.274	20.208203	465.498
FBtr0089521	2653	2471.274	8.781667	191.662
FBtr0306351	2221	2039.274	2.467971	44.448
FBtr0306350	2503	2321.274	2.114727	43.353
FBtr0301477	4782	4600.274	0.493236	20.039
FBtr0300224	1562	1380.274	0.016549	0.202
FBtr0114515	1508	1326.274	0.121254	1.420
FBtr0087406	329	147.812	0.000000	0.000
FBtr0072888	2130	1948.274	0.000000	0.000
FBtr0085859	1170	988.274	0.229148	2.000
FBtr0334894	6412	6230.274	46.178916	2540.904
FBtr0084460	6624	6442.274	4.878933	277.588
FBtr0304567	3987	3805.274	7.959999	267.508
FBtr0070907	2510	2328.274	121.069941	2489.475
FBtr0070906	2636	2454.274	0.900127	19.510
FBtr0305911	1961	1779.274	12.328725	193.731
FBtr0289953	2161	1979.274	6.315282	110.392
FBtr0305910	2015	1833.274	3.451236	55.878
FBtr0088312	1656	1474.274	0.255547	3.327
FBtr0088313	2297	2115.274	0.510130	9.530
FBtr0088311	2351	2169.274	0.437276	8.377
FBtr0304592	2591	2409.274	0.646949	13.766
FBtr0088882	1935	1753.274	88.283886	1367.000
FBtr0079894	2382	2200.274	22.201804	431.422
FBtr0331635	2356	2174.274	5.368427	103.086
FBtr0345615	2623	2441.274	4.876335	105.135
FBtr0071338	3399	3217.274	140.672360	3997.000
FBtr0334508	4486	4304.274	0.099199	3.771
FBtr0085746	3506	3324.274	0.041866	1.229
FBtr0085085	1541	1359.274	90.418006	1085.423
FBtr0085084	2075	1893.274	0.752163	12.577
FBtr0079304	905	723.475	0.000159	0.001
FBtr0079732	925	743.470	0.152300	1.000
FBtr0071108	3145	2963.274	9.671423	253.104
FBtr0340139	3231	3049.274	2.488150	67.005
FBtr0071107	3426	3244.274	36.685106	1051.101
FBtr0340138	4238	4056.274	1.585251	56.789
FBtr0309839	4403	4221.274	1.311727	48.902
FBtr0309836	4378	4196.274	1.430433	53.011
FBtr0309837	3952	3770.274	2.225582	74.106
FBtr0073144	4107	3925.274	150.914990	5231.662
FBtr0309838	4006	3824.274	2.200451	74.319
FBtr0075152	2917	2735.274	23.140549	559.000
FBtr0300092	607	425.637	0.029773	0.112
FBtr0073892	1096	914.274	0.000000	0.000
FBtr0343143	1534	1352.274	0.000000	0.000
FBtr0332630	1663	1481.274	0.512517	6.705
FBtr0332631	1364	1182.274	48.658782	508.062
FBtr0332632	5997	5815.274	10.331357	530.597
FBtr0301268	1587	1405.274	0.402876	5.000
FBtr0085909	2020	1838.274	0.369576	6.000
FBtr0080763	2304	2122.274	27.423594	514.000
FBtr0086733	1297	1115.274	33.706936	332.000
FBtr0087262	852	670.514	193.019432	1143.000
FBtr0303232	702	520.588	7.830162	36.000
FBtr0344155	6716	6534.274	10.457127	603.458
FBtr0070316	6065	5883.274	24.493520	1272.646
FBtr0344279	6745	6563.274	0.086261	5.000
FBtr0076133	3030	2848.274	0.397540	10.000
FBtr0082259	2901	2719.274	45.637334	1096.000
FBtr0079708	1718	1536.274	15.256833	207.000
FBtr0330181	847	665.525	0.087291	0.513
FBtr0074894	650	468.597	122.869175	508.487
FBtr0082726	2913	2731.274	3.451617	83.258
FBtr0331429	2603	2421.274	2.440097	52.178
FBtr0331428	2948	2766.274	4.761919	116.336
FBtr0082727	2606	2424.274	2.949717	63.154
FBtr0301219	3098	2916.274	4.390335	113.074
FBtr0088166	1239	1057.274	0.000000	0.000
FBtr0310646	1830	1648.274	1.912411	27.839
FBtr0073730	1370	1188.274	191.452478	2009.161
FBtr0079724	633	451.610	11.701172	46.669
FBtr0346454	899	717.475	3.467131	21.969
FBtr0100541	611	429.634	6948.081630	26363.362
FBtr0343865	1567	1385.274	0.075555	0.924
FBtr0079324	1294	1112.274	0.109503	1.076
FBtr0079598	1156	974.274	50.672015	436.000
FBtr0081220	1093	911.274	1.812940	14.590
FBtr0300823	1159	977.274	0.677215	5.845
FBtr0081221	1054	872.274	24.866258	191.558
FBtr0310645	979	797.416	8.604317	60.595
FBtr0081219	1084	902.274	0.553581	4.411
FBtr0075314	465	283.702	67.450826	169.000
FBtr0070136	2103	1921.274	5.888804	99.920
FBtr0070137	2193	2011.274	0.989309	17.573
FBtr0070135	2124	1942.274	13.962729	239.507
FBtr0076688	2391	2209.274	21.387617	417.301
FBtr0346546	2609	2427.274	0.872300	18.699
FBtr0302935	3103	2921.274	13.698475	353.412
FBtr0082329	3115	2933.274	6.199005	160.588
FBtr0344017	5279	5097.274	0.587452	26.445
FBtr0091678	6366	6184.274	8.162599	445.815
FBtr0344016	5395	5213.274	0.407701	18.771
FBtr0342985	4422	4240.274	4.519937	169.264
FBtr0071815	4360	4178.274	16.346234	603.187
FBtr0071816	4190	4008.274	4.547839	160.990
FBtr0071813	4216	4034.274	210.907989	7514.425
FBtr0342986	4124	3942.274	9.923892	345.514
FBtr0071814	4255	4073.274	4.825276	173.581
FBtr0083049	682	500.593	66.048191	292.000
FBtr0079593	751	569.564	0.653042	3.285
FBtr0332415	1011	829.274	5.399449	39.544
FBtr0345640	3934	3752.274	5.870288	194.532
FBtr0077562	3784	3602.274	53.325087	1696.468
FBtr0085387	5031	4849.274	7.626688	326.625
FBtr0085386	4880	4698.274	15.457385	641.375
FBtr0085614	355	173.802	10.670962	16.379
FBtr0303924	5093	4911.274	0.064836	2.812
FBtr0303923	5120	4938.274	0.141880	6.188
FBtr0300811	4420	4238.274	17.792946	666.000
FBtr0340626	2866	2684.274	0.028161	0.668
FBtr0340627	2995	2813.274	0.026762	0.665
FBtr0340628	2870	2688.274	0.028115	0.667
FBtr0087784	1976	1794.274	198.264677	3141.748
FBtr0332882	2246	2064.274	0.571768	10.424
FBtr0339391	1899	1717.274	36.517485	553.832
FBtr0084095	7188	7006.274	1.098835	67.992
FBtr0343807	7002	6820.274	0.361196	21.756
FBtr0343805	4551	4369.274	5.852742	225.843
FBtr0343806	4719	4537.274	14.709051	589.409
FBtr0086801	711	529.585	1.684927	7.881
FBtr0344145	6340	6158.274	0.007771	0.423
FBtr0100454	3868	3686.274	0.037596	1.224
FBtr0082255	6557	6375.274	0.016796	0.946
FBtr0082256	4226	4044.274	0.027793	0.993
FBtr0100455	2462	2280.274	0.020610	0.415
FBtr0088783	1907	1725.274	47.450735	723.000
FBtr0301333	1977	1795.274	0.000000	0.000
FBtr0332689	1974	1792.274	0.000000	0.000
FBtr0086107	5316	5134.274	48.849187	2215.000
FBtr0072159	694	512.590	1.546290	7.000
FBtr0076218	2574	2392.274	0.953679	20.149
FBtr0076219	2478	2296.274	50.733115	1028.851
FBtr0113346	1241	1059.274	0.106894	1.000
FBtr0100083	570	388.645	0.000000	0.000
FBtr0079765	644	462.601	0.244769	1.000
FBtr0071734	1182	1000.274	0.113199	1.000
FBtr0071191	1056	874.274	10.989817	84.855
FBtr0345988	1286	1104.274	2.168216	21.145
